source,venue_name,address,city,latitude,longitude,venue_type,target_classification,phone,website,opening_hours,nil_quartiere,all_names,osm_amenity
unified_db,8 Malpighi,Via Marcello Malpighi 8,Milano,45.4745918,9.2076341,,,+39 338 437 2574,https://malpighi8.it/,"Fr 00:00-03:00,07:00-17:00,18:00-24:00; Sa 00:00-01:00,07:00-24:00; Su 00:00-03:00,09:00-24:00; Mo 00:00-01:00,07:00-24:00; Tu-Th 00:00-03:00,07:00-24:00",,8 Malpighi,
unified_db,The View Milano,Piazza del Duomo 21,Milano,45.4649289,9.1895928,,,+39 02 35991937,https://theviewmilano.it/,,,The View Milano,
unified_db,Porter House Milano,,Milano,45.4449092,9.1948294,,,+39 02 5523 0797,https://www.porterhousemilano.it/,,,Porter House Milano,
unified_db,The Walrus Pub,Via Vigevano 33,Milano,45.4529821,9.1721249,,,,https://thewalruspub.it/,,,The Walrus Pub,
unified_db,Buttiga,Viale Isonzo 10,Milano,45.4471517,9.2077189,,,,https://www.labuttiga.it,Sa-Su 18:00-01:00; Mo-Fr 12:00-01:00,,Buttiga,
unified_db,Offside Sports Pub,Via Losanna 46,Milano,45.4871547,9.1658013,,,,https://www.offsidesportspub.it/,18:00-02:00,,Offside Sports Pub,
unified_db,Attimi Bar & Gelateria,Piazza Riccardo Wagner 2,Milano,45.4688791,9.1563263,,,+393292183263,https://www.cooperativaisemprevivi.it/,"Mo-Fr 08:00-21:00; Sa 09:00-13:00, 15:00-21:00; Su 09:00-21:00",,Attimi Bar & Gelateria,
unified_db,Alchimia,Via Francesco Brioschi 17,Milano,45.4460146,9.1807482,,,,https://www.alchimia-milano.com/,,,Alchimia | alchimia,
unified_db,Church81,Via della Chiesa Rossa 81,Milano,45.4286006,9.1712448,,,,https://www.church81.it/,,,Church81,
unified_db,Labriola,,Milano,45.4988707,9.101908,,,,http://cooperativalabriola.wix.com/briola-new#!chi-siamo,,,Labriola,
unified_db,Cascina Martesana,,Milano,45.5034198,9.2292443,,,+39 389 5820695,https://www.cascinamartesana.com/,"Aug: Mo-Fr 18:00-01:00, Aug: Sa,Su 11:00-01:00",,Cascina Martesana,
unified_db,La Chiesetta,,Milano,45.4816985,9.1728365,,,+39 339 7969095,https://www.lachiesetta.it/,Mo-Sa 18:00-02:00,,La Chiesetta,
unified_db,Old Fashion,Viale Luigi Camoens,Milano,45.4728525,9.1736435,,,,https://oldfashion.it/,,,Old Fashion,
unified_db,Carpe diem,"Via Agostino Bertani 2, 20154, Milano",Milano,45.47722,9.1744996,,,,,,,Carpe diem,
unified_db,Il Secco,"via Angelo Fumagalli 2, 20143, Milano",Milano,45.450554,9.169544,,,,,,,Il Secco,
unified_db,CANTINETTA,"Milano, 20100, Milano",Milano,45.473702,9.170685,,,,,,,CANTINETTA,
unified_db,Santo Taco Milano,"Piazza Antonio Gramsci & Via Luigi Sabatelli, 20154, Milano",Milano,45.4812564,9.1686516,,,,,,,Santo Taco Milano,
unified_db,Little Italy Milano,"Via Giuseppe Ripamonti, 606, 20141 Milano MI, Italia",Milano,45.396932,9.210337,,,,,,,Little Italy Milano,
unified_db,Brama - Milano,"Ripa di Porta Ticinese, 11, Milano, MI, Italia",Milano,45.451973,9.176506,,,,,,,Brama - Milano,
unified_db,drink store,Via Ascanio Sforza 9,Milano,45.450708,9.177949,,,,,,,drink store,
unified_db,Laudano e Misture,"Via Console Marcello 4, Milano",Milano,45.503727,9.141405,,,,,,,Laudano e Misture,
unified_db,Dream Cocktail Bar,Via Edmondo De Amicis 28,Milano,45.459283,9.177298,,,,,,,Dream Cocktail Bar,
unified_db,Iris birra,"Via Angelo Secchi, 2, Milano, MI, Italia",Milano,45.476668,9.207993,,,,,,,Iris birra,
unified_db,UNAHOTELS Scandinavia Milano,"Via Soderini 21, Milano",Milano,45.456949,9.144161,,,,,,,UNAHOTELS Scandinavia Milano,
unified_db,bollani,Via Reggio Emilia 3 20057 Assago,Milano,45.401736,9.127403,,,,,,,bollani,
unified_db,Mealthie,"Via Valtellina, 33, Milano, MI, Italia",Milano,45.495606,9.183176,,,,,,,Mealthie,
unified_db,Mezzo Restaurant Hotel Indigo - Milano,"Viale Monte Grappa, 10, 20124 Milano, Milano MI, Italia",Milano,45.480941,9.19041,,,,,,,Mezzo Restaurant Hotel Indigo - Milano,
unified_db,Bar Nilo,Via Ippolito Rosellini 20124.0,Milano,45.4887935,9.1943986,,,,http://www.barnilo.it/,,,Bar Nilo,
unified_db,Starbucks,Viale Francesco Restelli 5 20124.0,Milano,45.4882021,9.1953454,,,,https://www.starbucks.co.uk/store-locator/59651-293868/milano-restelli,Mo-Fr 07:30-18:30; Sa-Su 08:00-19:00,,Starbucks,
unified_db,La Belle Alliance,Via Evangelista Torricelli 1 20136.0,Milano,45.4462528,9.1792204,,,+39 02 9924 6410,https://www.labellealliance.it,Su-Th 18:00-01:00; Fr-Sa 17:00-02:00,,La Belle Alliance,
unified_db,La Rocchetta Caffe Bistrot‚Äã,Via Giosu√® Carducci 2 20123.0,Milano,45.4675119,9.176518,,,390278623287,https://www.larocchettacaffe.it/,,,La Rocchetta Caffe Bistrot‚Äã,
unified_db,Dada Bar,Via delle Forze Armate 410 20152.0,Milano,45.4613624,9.0903421,,,,https://www.facebook.com/dadabaggio/,,,Dada Bar,
unified_db,Bar Basso,Via Plinio 39 20129.0,Milano,45.4767746,9.2175792,,,+39 02 29400580,http://www.barbasso.com/,,,Bar Basso,
unified_db,Queen's Bar Tabacchi,Via Giosu√® Carducci 36 20123.0,Milano,45.4624886,9.1735413,,,390289013944,https://www.queensbartabacchi.com/,Mo-Sa 06:00-20:00,,Queen's Bar Tabacchi,
unified_db,O' Connell Country Pub,Via Brera 3 20121.0,Milano,45.4696795,9.1879449,,,+39 02 72094888,https://www.oconnellirishpubmilanobrera.it,"Mo-Fr 17:00-02:00, Sa-Su 12:00-02:00",,O' Connell Country Pub,
unified_db,Brasserie Bruxelles,Viale Abruzzi 33 20131.0,Milano,45.4787442,9.2167302,,,,https://www.brasseriebruxelles.eu,Mo-Su 17:00-02:00,,Brasserie Bruxelles,
unified_db,Bar Stella,Piazza Firenze 4 20154.0,Milano,45.4880355,9.1577588,,,393319991650,https://www.facebook.com/people/Tabacchi-Bar-Stella/100063135375150/,,,Bar Stella,
unified_db,Nidaba Theatre,Via Emilio Gola 12 20143.0,Milano,45.4489777,9.1756484,,,+39 339 3477512,http://www.nidaba.it/,20:00-02:00,,Nidaba Theatre,
unified_db,Bar Mida,Via Sandro Botticelli 22 20133.0,Milano,45.4733055,9.2281378,,,+39 02 714428,http://www.barmida.com/,7:00-20:00,,Bar Mida,
unified_db,Mogamo,Viale Andrea Doria 12 20124.0,Milano,45.4850484,9.2088175,,,+39 02 36528389,https://www.mogamo.it/,Mo-Fr 07:00-02:00; Sa 18:00-02:00,,Mogamo,
unified_db,Nice Caf√®,Via Roberto Lepetit 3 20124.0,Milano,45.4823746,9.2035057,,,393279736359,https://nicecafe.eatbu.com/,Mo-Su 07:00-02:00,,Nice Caf√®,
unified_db,Afterline,Via Giovanni Battista Sammartini 25 20125.0,Milano,45.4889658,9.2055739,,,,http://www.afterline.it/,,,Afterline,
unified_db,Ginger Cocktail Lab,Via Ascanio Sforza 21 20136.0,Milano,45.4496651,9.1777067,,,,https://www.gingercocktailab.it/,Tu-Su 17:30-02:30,,Ginger Cocktail Lab,
unified_db,Mai dire bar,Via Giovanni Pierluigi da Palestrina 32,Milano,45.4873755,9.2098072,,,+39 02 8287 5469,https://mai-dire-bar.eatbu.com/,Mo-Fr 07:30-20:00 Sa 07:30 - 15:30 18:00 - 20:00,,Mai dire bar,
unified_db,Bar Castello,Piazza Castello 2 20121.0,Milano,45.4690339,9.1817914,,,+39 02 864038,https://www.gelateriabarcastello.com/,,,Bar Castello,
unified_db,Impronta Birraia,Via Tucidide 56 20134.0,Milano,45.4706518,9.2460207,,,+39 02 37072071,https://www.improntabirraia.it,"Mo-Fr 12:00-15:00,18:00-24:00; Sa 18:00-02:00; Su 12:00-24:00",,Impronta Birraia,
unified_db,Il bar Milano,,Milano,45.4649015,9.191829,,,+39 02 8852454,http://www.ilbarmilano.it/,,,Il bar Milano,
unified_db,Nottingham Forest,Viale Piave 1 20129.0,Milano,45.4687208,9.2067074,,,+39 02 798311,http://www.nottingham-forest.com,Mo off; Tu-Sa 18:30-02:00; Su 18:00-01:00,,Nottingham Forest,
unified_db,Hug Milano,Via Giulio e Corrado Venini 83 20125.0,Milano,45.4943979,9.2163609,,,+39 389 8485296,https://hugmilano.com/,,,Hug Milano,
unified_db,Bar tabacchi Cenisio,Via Cenisio 40 20154.0,Milano,45.487863,9.1654511,,,39023451163,https://www.facebook.com/people/Bar-Tabacchi-Cenisio/100027689996195/,,,Bar tabacchi Cenisio,
unified_db,Pandenus,Via Alessandro Tadino 15 20124.0,Milano,45.4776948,9.2062302,,,+39 02 29528016,https://www.pandenus.it/it/store/pandenus-via-tadino-15/,"Mo 07:30-14:00; Tu,We 07:30-22:00; Th,Fr 07:30-23:00; Sa 08:00-23:00; Su 08:00-22:00",,Pandenus,
unified_db,Stoica Bar,Via dell'Unione 1 20122.0,Milano,45.4624311,9.187147,,,,https://www.stoicabar.it/,,,Stoica Bar,
unified_db,PoP,Via Alessandro Tadino 5 20124.0,Milano,45.4763444,9.2050817,,,+39 02 82873274,http://www.pop-milano.it,We-Su 18:00+,,PoP,
unified_db,Bar Cosmo,Viale San Michele del Carso 20 20144.0,Milano,45.4633778,9.16385,,,39024989640,https://bar-cosmo.business.site/,Mo-Fr 06:45-20:15; Sa 06:45-18:00; Su off,,Bar Cosmo,
unified_db,Franci's Bar,Viale San Michele del Carso 6 20144.0,Milano,45.4652439,9.164432,,,39024890512,https://www.facebook.com/FrancisbarMilano/,Mo-Sa 07:00-20:00; Su off,,Franci's Bar,
unified_db,Bar Tabacchi Ravizza,Via Carlo Ravizza 21 20149.0,Milano,45.4689721,9.1502675,,,39024817909,https://www.facebook.com/people/Bar-tabacchi-Ravizza/100063953506209/,,,Bar Tabacchi Ravizza,
unified_db,Art Cafe,Via Andrea Solari 19 20144.0,Milano,45.45592,9.16546,,,393348673956,https://art-cafe-bar-milano.eatbu.com/?lang=it#,Mo-Sa 09:00-18:00; Su off,,Art Cafe,
unified_db,Sant'Ambrogio Caf√®,Via Terraggio 25 20123.0,Milano,45.4645075,9.1754709,,,390272010424,http://www.barsantambrogio.it/,,,Sant'Ambrogio Caf√®,
unified_db,Triv√® Time Marghera,Via Marghera 47 20149.0,Milano,45.4665471,9.151518,,,,https://trivetime.it/,"Su-Th 08:00-24:00, Fr-Sa 08:00-02:00",,Triv√® Time Marghera,
unified_db,Vapore 1928,Via Messina 26 20154.0,Milano,45.4851363,9.174442,,,+39 02 33100772,https://www.vapore1928.com/,,,Vapore 1928,
unified_db,Starbucks,Piazza Luigi di Savoia 1 20125.0,Milano,45.4857164,9.2057912,,,+39 02 66712764,https://www.starbucks.co.uk/store-locator/59234-293480/starbucks-centrale,,,Starbucks,
unified_db,Biscottino Officina dei Sapori,Via Spezia 2 20142.0,Milano,45.4425634,9.1724303,,,,https://biscottino-officina-dei-sapori.menu-world.com/,,,Biscottino Officina dei Sapori,
unified_db,Starbucks,Via Torino 21 20123.0,Milano,45.4625343,9.1870272,,,,https://www.starbucks.co.uk/store-locator/69306-304368/milano-via-torino-21,Mo-Su 07:30-20:00,,Starbucks,
unified_db,Sun Strac,Via Luigi Ornato 20162.0,Milano,45.5252851,9.190482,,,,https://sunstrac.it/,,,Sun Strac,
unified_db,Frankie's,Corso di Porta Ticinese 89 20123.0,Milano,45.4556077,9.1807627,,,390291943289,https://frankiesitalia.it/,,,Frankie's,
unified_db,Una cosa,Via Scaldasole 7 20123.0,Milano,45.4546263,9.1789354,,,,https://www.unacosabistrot.it/,"Mo off; Tu-Fr 08:30-15:00,18:00-00:00; Sa 08:30-00:00; Su 10:00-00:00",,Una cosa,
unified_db,Dolcevita Bistrot,Via Alserio 28 20159.0,Milano,45.4904079,9.1880093,,,+39 02 39525210,https://dolcevitabistrot.it/,Tu-Su 07:00-23:00; Mo 07:00-18:00,,Dolcevita Bistrot,
unified_db,Noma29,Via Piero della Francesca 29 20154.0,Milano,45.483612,9.1642225,,,+39 02 49457316,https://www.noma29.it,"Mo off; Tu-Fr 12:00-15:00, 19:00-24:00; Sa 19:00-24:00; Su off;",,Noma29,
unified_db,La Conca social bar,Via Galeazzo Alessi 1 20123.0,Milano,45.4561559,9.1768937,,,,https://www.laconca.eu/,,,La Conca social bar,
unified_db,Was coffee lab,Piazza Duca d'Aosta 1 20124.0,Milano,45.4856503,9.2043405,,,,https://www.milanocentrale.it/bar-e-ristoranti/was-coffee-lab,Mo-Su 11:00-22:00,,Was coffee lab,
unified_db,Equo caff√®,Via Gaetano De Castillia 24 20124.0,Milano,45.4856882,9.1922173,,,+39 02 6887627,https://www.cafegorille.it/,,,Equo caff√®,
unified_db,SmokeONE,Viale Francesco Crispi 4 20121.0,Milano,45.4809209,9.1854295,,,,https://somi.bar/,,,SmokeONE,
unified_db,Bar La Creta,Via del Passero 20147.0,Milano,45.4549594,9.1221563,,,,https://barlacreta.it/,,,Bar La Creta,
unified_db,Lily,Via MUZIO SCEVOLA 4,Milano,45.483174,9.241006,,,,https://lillymilano.it/,,,Lily,
unified_db,Coffee&Shop Amadeus,VIA URBANO III 4,Milano,45.458964,9.181669,,,,https://www.fabigvb.it/uploads/1/0/1/9/10191293/copia_di_elenchi_pos_attivi.xlsx,,,Coffee&Shop Amadeus,
unified_db,Free Time's Cafe,Via ROGOREDO 21,Milano,45.432054,9.24192,,,,https://toiboy.it/,,,Free Time's Cafe,
unified_db,Cactus Joe,ALZAIA NAVIGLIO GRANDE 62,Milano,45.450936,9.170037,,,,https://cactusmilano.it/,,,Cactus Joe,
unified_db,Dim Sum,Viale CORSICA 41,Milano,45.46251,9.229532,,,,https://www.mudimsum.it/it/,,,Dim Sum,
unified_db,L'elisir,VIA BERUTO CESARE 13,Milano,45.482652,9.235215,,,,https://www.elisir.it/chi-siamo,,,L'elisir,
unified_db,Ciu's,VIA SPONTINI GASPARE 6,Milano,45.481734,9.213696,,,,https://vivimilano.corriere.it/locali/cius/,,,Ciu's,
unified_db,Choco Rock,Via PIERO DELLA FRANCESCA 54,Milano,45.485262,9.161811,,,,https://www.qvc.it/cucina/ta-milano/_/N-5gweveZ11joo3s/c.html,,,Choco Rock,
unified_db,Etta,VIA CORSICO 1,Milano,45.4527,9.173291,,,,https://vivimilano.corriere.it/locali/cocktail-bar/etta/,,,Etta,
unified_db,GOOD TIME,VIA CENISIO 7,Milano,45.487323,9.171562,,,,https://trovabar.sky.it/mi/milano/via-paolo-sarpi-00109000022wqfsaac,,,GOOD TIME,
unified_db,Mama's,Via GONIN FRANCESCO 56,Milano,45.441828,9.12083,,,,https://mamamilano.it/?srsltid=AfmBOoqfTvUnlmuPbp0SOwAW69zr8jVh0LHTXUy7xPyg6A81z7DvPWXJ,,,Mama's,
unified_db,PolyGram,Via SARPI PAOLO 38,Milano,45.481392,9.175198,,,,https://www.polygramktv.com/,,,PolyGram,
unified_db,City Life Cafe,Via MASACCIO 18,Milano,45.479493,9.145904,,,,https://citylifecaffe.it/,,,City Life Cafe,
unified_db,Abnormal,VIA BONGHI RUGGERO 17,Milano,45.440919,9.181435,,,,https://abnormalstory.com/,,,Abnormal,
unified_db,Top Down Nightclub,VIA BARACCHINI FLAVIO 9,Milano,45.461493,9.191083,,,,https://www.yesmilano.it/en/see-and-do/itineraries/things-to-see-in-milan-at-night,,,Top Down Nightclub,
unified_db,Barz'8,Via PONTI ETTORE 58,Milano,45.441423,9.151407,,,,https://www.mycia.it/menu/milano/barz-8-coffee-drink-e-food-iZN8bUfMT,,,Barz'8,
unified_db,bArT,VIALE MONTE GRAPPA 18,Milano,45.480915,9.18882,,,,http://www.bart-e.com/it/,,,bArT,
unified_db,La sera allo zoo,Via MELZO 19,Milano,45.475137,9.207806,,,,https://www.zoocomunale.it/,,,La sera allo zoo,
unified_db,Quadronno,VIA QUADRONNO 34,Milano,45.454284,9.195638,,,,https://www.barquadronno.it/,,,Quadronno,
unified_db,Jumbo Cafè,Via GIAMBELLINO 9,Milano,45.451638,9.152213,,,,https://www.jumbostory.net/storia_jumbo.htm,,,Jumbo Cafè,
unified_db,Apophis Club,VIA MERLO CARLO GIUSEPPE 1,Milano,45.462852,9.195988,,,,https://www.apophisclub.com/en/,,,Apophis Club,
unified_db,Sirio caffé,VIA RITA DA CASCIA (SANTA) 23,Milano,45.440631,9.150804,,,,https://siriospa.it/,,,Sirio caffé,
unified_db,Metro Cubo,CORSO GARIBALDI GIUSEPPE 127,Milano,45.480015,9.186318,,,,https://metrocuboprogetti.it/,,,Metro Cubo,
unified_db,Il bancale,VIA BASSINI EDOARDO 31,Milano,45.480456,9.234014,,,,https://www.oraridiapertura24.it/filiale/Milano-Il%2520Bancale-4028652M.html,,,Il bancale,
unified_db,Barotto,VIA MONTI VINCENZO 29,Milano,45.469188,9.171171,,,,https://www.powervolleymilano.it/news/2025/allianz-milano-spazza-via-lo-knack-e-passa-il-turno-mvp-il-19enne-barotto,,,Barotto,
unified_db,Union Club,Via MORETTO DA BRESCIA 36,Milano,45.472518,9.228623,,,,https://www.birreriemilano.it/zona-3/union-club/,,,Union Club,
unified_db,Bottiglieria Popolare,VIALE TROYA CARLO 14,Milano,45.451035,9.154737,,,,https://vivimilano.corriere.it/locali/enoteche-locali/bottiglieria-popolare/,,,Bottiglieria Popolare,
unified_db,T9 Coffee & Cocktails,Piazzale TRIPOLI 9,Milano,45.45846,9.148815,,,,https://www.leggimenu.it/menu/t9/,,,T9 Coffee & Cocktails,
unified_db,Caffé Sudan,Via TORTONA 36,Milano,45.452592,9.165231,,,,https://www.paginebianche.it/sudansrl-milano-30502aa7-f771-47d5-abb0-e4fffec9606b,,,Caffé Sudan,
unified_db,Rita & Cocktails,Via FUMAGALLI ANGELO CARLO 1,Milano,45.450324,9.169916,,,,https://www.ritacocktails.com/,,,Rita & Cocktails,
unified_db,Zanzibar,Via LATISANA 4,Milano,45.502569,9.197568,,,,https://www.skyscanner.it/rotte/znz/mila/zanzibar-per-milano.html,,,Zanzibar,
unified_db,Santa Tecla,Via ORE (DELLE) 4,Milano,45.462924,9.193217,,,,https://www.santateclaimmobiliare.com/,,,Santa Tecla,
unified_db,Flamingo,PIAZZA VENTICINQUE APRILE 7,Milano,45.481185,9.186269,,,,https://flamingobeauty.net/,,,Flamingo,
unified_db,L'Angolo,Via LECCHI ANTONIO 20,Milano,45.443997,9.173777,,,,https://www.angolomilano.com/,,,L'Angolo,
unified_db,Filly,VIA SOLARI ANDREA 4,Milano,45.456336,9.165555,,,,https://www.oraridiapertura24.it/filiale/Milano-Bar%2520Tabacchi%2520Filly-243041P.html,,,Filly,
unified_db,Club 23,Via SAMMARTINI GIOVANNI BATTISTA 23,Milano,45.488772,9.205385,,,,https://www.theclubmilano.com/,,,Club 23,
unified_db,R113 Ripa's Drink,Via D'ADDA CARLO 1,Milano,45.448389,9.160474,,,,https://www.milanoweekend.it/articoli/locali-karaoke-milano/,,,R113 Ripa's Drink,
unified_db,Barona,Viale FAENZA 2,Milano,45.437355,9.153891,,,,https://www.immobiliare.it/news/vivere-a/milano/vivere-in-barona-un-quartiere-a-sud-di-milano-109181/,,,Barona,
unified_db,Rusty,Viale MONTE NERO 57,Milano,45.459342,9.206586,,,,https://www.rustyrecords.net/,,,Rusty,
unified_db,Covino Club Cafe,CORSO PORTA NUOVA (DI) 36,Milano,45.477333,9.192123,,,,https://www.valsana.it/it/store-locator,,,Covino Club Cafe,
unified_db,Banco d'assaggio,Via BRONZETTI (F.LLI) 26,Milano,45.464814,9.214502,,,,https://www.enotecheamilano.it/2017/06/banco-d-assaggio/,,,Banco d'assaggio,
unified_db,Happy Hour,VIA GRASSI GIOVANNI BATTISTA 67,Milano,45.516933,9.120479,,,,https://www.domina.it/blog/i-migliori-rooftop-di-milano-dove-bere-un-cocktail-con-vista/,,,Happy Hour,
unified_db,Village Café,Ripa PORTA TICINESE (DI) 55,Milano,45.451035,9.172156,,,,https://www.villagecafenavigli.com/,,,Village Café,
unified_db,Pangu,Via SARPI PAOLO 6,Milano,45.481797,9.180203,,,,https://pan-gu.it/menu/ALCOLICI.pdf,,,Pangu,
unified_db,Golden Lion,Viale STELVIO 52,Milano,45.494523,9.186039,,,,https://www.goldenlion.it/,,,Golden Lion,
unified_db,Civico 131,Via CANDIANI GIUSEPPE 131,Milano,45.50292,9.161802,,,,https://www.oraridiapertura24.it/filiale/Milano-Civico%2520131%2520di%2520Fasalli%2520Giombattista-244539N.html,,,Civico 131,
unified_db,Pirati e Poeti,VIA PALAZZI LAZZARO 3,Milano,45.476343,9.205816,,,,https://www.piratipoeti.com/,,,Pirati e Poeti,
unified_db,La nuova Capannina,Via DE RUGGIERO GUIDO 4,Milano,45.418887,9.174933,,,,https://video.milanofinanza.it/video/armani-group-la-capannina-di-franceschi-riaprira-nell-estate-del-2027-xa3gjge,,,La nuova Capannina,
unified_db,Blue Angels,VIA TITO LIVIO 37,Milano,45.450441,9.220284,,,,https://www.blueangelaps.com/,,,Blue Angels,
unified_db,Sofia,VIA TITO LIVIO 7,Milano,45.452142,9.216059,,,,http://www.milano-sofia.com/,,,Sofia,
unified_db,Leila,Via CRESPI PIETRO 13,Milano,45.493029,9.22032,,,,https://www.leilamilano.com/,,,Leila,
unified_db,Dream cafè,Via GROSOTTO 3,Milano,45.491319,9.147604,,,,https://dream-caffe.res-menu.net/,,,Dream cafè,
unified_db,Big Eppol,Via MELZO 30,Milano,45.475227,9.207995,,,,https://www.eppolnatural.it/,,,Big Eppol,
unified_db,An dì,Via DAVANZATI BERNARDO 2,Milano,45.5022,9.175356,,,,https://www.chiesadimilano.it/liturgia-delle-ore,,,An dì,
unified_db,Cool Morning,Via MEDA GIUSEPPE 23,Milano,45.443241,9.1791,,,,https://www.coolmorningpirelli.it/,,,Cool Morning,
unified_db,Gaina café,Via PAPA GREGORIO XIV 16,Milano,45.459189,9.182601,,,,https://www.cibotoday.it/location/Gaina.html,,,Gaina café,
unified_db,Boombastic Cafè,Via DE CRISTOFORIS CARLO 2,Milano,45.48213,9.18806,,,,https://www.oraridiapertura24.it/filiale/Milano-Oops%2520Caf%25E8-4889220S.html,,,Boombastic Cafè,
unified_db,Exotica,VIA BONNET NINO 11,Milano,45.482526,9.184955,,,,https://www.milanoindiscoteca.it/locali-milano/exotica-lap-dance-milano/,,,Exotica,
unified_db,Red Coffee,Piazza TRICOLORE (DEL) 4,Milano,45.467568,9.206577,,,,https://www.yesmilano.it/en/articles/5-museum-bars-not-be-missed,,,Red Coffee,
unified_db,Cheese,Via CELESTINO IV 11,Milano,45.459234,9.182133,,,,https://www.saycheesebistrot.com/,,,Cheese,
unified_db,Albatros,Via PORPORA NICOLA ANTONIO 140,Milano,45.485964,9.229545,,,,https://www.albatrosnet.it/,,,Albatros,
unified_db,Twain,VIA TEODOSIO 37,Milano,45.485415,9.229676,,,,https://www.twainmilano.it/,,,Twain,
unified_db,Samarcanda,VIALE GRAN SASSO 1,Milano,45.483669,9.217647,,,,https://www.gioiellisamarcanda.it/?srsltid=AfmBOoqpHZC1FfkRZX0rqSo8o_U3H7AUks1HTVPj-p6qtxHQIo1EdrZ3,,,Samarcanda,
unified_db,New Gibson,Via RISTORI ADELAIDE 1,Milano,45.471402,9.214393,,,,https://www.ilfattoquotidiano.it/2014/06/12/milano-da-bere-e-la-fine-di-gibson/1024951/,,,New Gibson,
unified_db,Buena suerte,GALLERIA BUENOS AIRES 6,Milano,45.479133,9.210411,,,,https://www.leggimenu.it/menu/barbuenasuerte/,,,Buena suerte,
unified_db,Beluga,VIALE VITTORIO VENETO 30,Milano,45.477702,9.198918,,,,https://beluga-milano.it/,,,Beluga,
unified_db,Blender Farini,VIA FARINI CARLO 48,Milano,45.491202,9.184041,,,,https://www.blenderbar.it/,,,Blender Farini,
unified_db,MuroNero,Viale CATERINA DA FORLI' 40,Milano,45.460935,9.141894,,,,https://www.rockol.it/concerti-muro-nero-lounge-bar-viale-caterina-da-forli-40-milano-vl-9oe3983ke8b,,,MuroNero,
unified_db,Antica Caffetteria,VIA MAROCHETTI CARLO 3,Milano,45.439623,9.225387,,,,https://www.vogue.it/article/guida-vecchia-milano-bar-caffe-gastronomie-negozi,,,Antica Caffetteria,
unified_db,Madà,Via DE PRETIS AGOSTINO 3,Milano,45.431712,9.153671,,,,https://valtidoneonline.it/home/mada-milano-vendita-online-braccialetti-ed-collane-uomo,,,Madà,
unified_db,Blu & Bubbles,Via THAON DI REVEL GENOVA 28,Milano,45.493047,9.188352,,,,https://blububbles.res-menu.net/,,,Blu & Bubbles,
unified_db,Oscar della Tradizione,VIA PRIMATICCIO FRANCESCO 182,Milano,45.46035,9.129434,,,,https://www.ristorantedaoscar.it/,,,Oscar della Tradizione,
unified_db,Pastis,PIAZZA MONTE FALTERONA 2,Milano,45.473868,9.141098,,,,https://www.ilgolosario.it/it/milano-bistrot-pastis,,,Pastis,
unified_db,Globe,Viale MURILLO SEBASTIANO BARTOLOMEO 1,Milano,45.471969,9.144176,,,,https://www.globeinmilano.it/,,,Globe,
unified_db,Caffè Scarlatti,VIA SCARLATTI DOMENICO 19,Milano,45.483327,9.208364,,,,https://www.comunicaffe.it/pasticceria-rovida-bottega-storica-milano-caffe-musetti/,,,Caffè Scarlatti,
