name,lat,lon,amenity,cuisine,website,phone
Spore,45.4482512,9.2078034,restaurant,,https://sporeristorante.com/,
Camilla Pizza,45.4753893,9.2149551,restaurant,pizza,https://www.camillapizza.it/,
Minami Milano,45.4889444,9.1823686,restaurant,japanese,https://minamimilano.payvill.com/,
Rodrigo,45.4554059,9.1683355,restaurant,regional,https://www.ristoranterodrigomilano.com/,+39 02 97312013
Lino's,45.4479569,9.2119162,cafe,,,
Gran Caffetteria,45.4606039,9.1452679,cafe,,,
Touch Tea,45.4662494,9.1873599,cafe,bubble_tea,,
Friends,45.4876238,9.2025733,restaurant,pizza,,
Aurora,45.460276,9.2094453,cafe,,,
Il Porto,45.4898012,9.1901971,restaurant,seafood,,
Broletto Cafe,45.4676692,9.1855206,cafe,,,
Miao Ka,45.4811153,9.1811362,cafe,,,
Dea Bar Caffè,45.465778,9.150126,cafe,,,
Wagamama,45.4861978,9.203159,restaurant,asian,,
Ching King Mama,45.4823486,9.1783642,restaurant,,,
Scewin,45.4901159,9.1835739,restaurant,moroccan,,
Ristorante Pizzeria Petit Paradis- Pizze Senza Glutine,45.4584844,9.1464925,restaurant,,https://www.ristorantepetitparadis.it,
Mezzaluna,45.4614865,9.1433479,restaurant,,http://www.ristorantemezzaluna.net/,
MuroNero,45.460963,9.1420759,bar,,,
DueLire Gastronomia Pizzeria Campana,45.4606241,9.1437357,restaurant,pizza,https://www.dueliremilano.it/,
Sant Ambroeus Milano,45.4670425,9.1960159,restaurant,,,
Morbido (Quark),45.4342767,9.1897744,restaurant,,,
Bar Friends,45.514112,9.1762165,bar,,,
Carioni bistrot agricolo,45.4571933,9.1812384,restaurant,regional;coffee_shop;italian;salad;sandwich,https://carioni1920.com/pages/i-negozi,
Osteria Fiorentina,45.4528503,9.166111,restaurant,regional,https://www.osteriafiorentina.com/,
Ristorante Pizzeria al Parco,45.5008145,9.2476641,restaurant,pizza;italian,,+39 02 2720 9849
Gui hot pot & BBQ,45.4561261,9.1806153,restaurant,,,
Inzuppo,45.4566398,9.1699844,cafe,breakfast;coffee_shop,https://www.inzuppo.com/,
Changcheng Noodle House,45.4565898,9.17007,restaurant,chinese;noodle;ramen;dessert,,
Osteria Casale,45.4512966,9.1711621,restaurant,,,
Pasternak,45.4514825,9.1709726,restaurant,,,
La Isla,45.4613892,9.214282,cafe,,,
Viro Steakhouse,45.4763998,9.2025087,restaurant,meat,https://www.virosteakrestaurant.it/,+39 02 97100147
Da Armando & Christian,45.454007,9.1706055,restaurant,regional,https://www.armandoechristian.it/,+39 02 8322062
Daje! - Cucina Romana,45.4857145,9.1559619,restaurant,,,
Caffè Unes,45.4844178,9.1570857,cafe,,,
Particolare Bistrot,45.4776782,9.1852783,restaurant,,https://www.particolarebistrot.com/,+39 02 35958531
Dim Sum,45.462523,9.2297137,bar,,,
La casa del pomodoro,45.4447091,9.2438089,restaurant,,,
B87,45.4447007,9.2440718,restaurant,,,
Dal Cordaro,45.4804516,9.1598365,restaurant,regional;dessert;italian,https://www.dalcordaro.it/nuova-apertura-cordaro-milano/,+390234531149
AgroRistoro,45.4657705,9.2408058,bar,,,
Fiuri Milano - Flowers and Coffee,45.4891231,9.1860449,cafe,,,+39 345 766 5737
Lars,45.4467344,9.1550484,restaurant,,https://larsmilano.it/,
La Vecchia Latteria,45.4623167,9.1871091,restaurant,,,
DaVittorio café Loius Vuitton,45.46727,9.1965144,cafe,,,
Eroica Caffè Milano,45.4775479,9.2045435,cafe,,,
Tarallucci e vino,45.5005137,9.1925702,cafe,,,
Lombardo,45.4493164,9.150988,restaurant,,,
La dogana del buongusto,45.4572874,9.1817235,restaurant,regional;dessert,https://www.ladoganadelbuongusto.it/,+390283242444
Calici,45.4518685,9.1776817,restaurant,pizza,https://www.calicirestaurant.it/,
Losko,45.4784292,9.2055182,restaurant,regional,,+39 02 35947507
Il Borgo Ferrera,45.4420324,9.1347603,restaurant,,https://www.ilborgoferrera.eu/,
Sprizzeria,45.4627027,9.172084,cafe,italian_pizza,,+39 3203551699
Eutopia,45.4804728,9.1829112,cafe,,,
FAB,45.4515958,9.1747905,bar,,,
Fancytoast,45.5150788,9.2118378,restaurant,sandwich;brunch,https://fancytoast.it/milano-bicocca/,+39 02 382 442 62
Da Zero,45.469155,9.1870109,restaurant,pizza,https://dazero.org/,+39 02 834419934
Osteria Pugliese,45.4761266,9.2048912,restaurant,,,
The Beach Milano,45.4704916,9.2552073,nightclub,,https://www.thebeachmilano.it/,+39 02 9455 7574
Alcatraz,45.4944955,9.1826273,nightclub,,https://alcatrazmilano.it/,+39 02 69016352
Didon de Carthage,45.4955102,9.1773239,restaurant,,,
Cosmai Café,45.4990351,9.1651998,cafe,,,
Jin Yun Fang,45.5090235,9.1772424,restaurant,,,
Made in Sicily,45.4985237,9.1957205,cafe,,,
Yuanzi Hotpot,45.4952764,9.1938816,restaurant,chinese,https://www.yuanzihotpot.com/,+39 02 4947 7256
Sisu,45.4560975,9.1751634,cafe,,https://sisumilano.it/,+390238293912
Gioia53,45.4877501,9.1985543,cafe,,,
Verve,45.4865782,9.1901329,restaurant,regional,https://www.osteriaverve.it/,
SapeMare,45.4865089,9.1880405,bar,,,
Shalto,45.4525567,9.1824511,restaurant,persian,https://www.shalto.it/,
The Seed,45.4613022,9.2079638,cafe,,https://www.theseed-milano.com/,
Bar Coffiamo,45.4542524,9.1985845,cafe,,,
Bar Bollicine,45.5019119,9.21041,bar,,,
SAN Milano,45.4570836,9.1737563,bar,,,
Holy marghera,45.4665671,9.1511478,restaurant,,,
Funky,45.4515584,9.1745153,bar,,https://funky.eatbu.com/,
Lyr,45.4511964,9.1729152,restaurant,lebanese,,
Bar Arca,45.4410993,9.1690891,bar,,https://www.arcamilano.eu/,
Bar del Corso,45.4602829,9.1890194,cafe,sandwich,,+39 02 86451245
Glitter Bar,45.4632019,9.1343339,cafe,,,+390240076621
Isiwara Lanka,45.5045289,9.2388386,restaurant,asian,,+39 329 648 9776
La Peppa Braceria Pugliese,45.4877127,9.1886646,restaurant,italian,https://lapeppa.it/,
Antica Caffetteria,45.4395806,9.2254718,bar,,,
El Sol Del Sur,45.4411608,9.2245294,bar,,,
Casa Nostra,45.4413585,9.2245337,restaurant,,,
Regina Catarì,45.4488022,9.2211185,restaurant,pizza,,
Caffè Sudan,45.4484709,9.2204568,cafe,,,
Rakki Sushi,45.4491914,9.2175782,restaurant,sushi,http://rakkisushimilano.it/,
Don't Tell Mama,45.4931672,9.2208805,bar,,,+39 331 443 1565
Armadi Silos Caffè,45.4516572,9.1646428,cafe,,https://www.armanisilos.com/plan-your-visit/cafe/,
El Jalapeño,45.5041796,9.2390958,restaurant,mexican,,
Cascina Romana,45.4749772,9.2068314,restaurant,regional,https://www.cascina-romana.it/,+39 02 2405241
Pizza Stella,45.4560444,9.2111083,restaurant,pizza,,+39 376 1872401
Linfa da Visionnaire,45.4728327,9.1948937,restaurant,,https://linfamilano.com/linfa-da-visionnaire/,
Kusinela,45.45349,9.1494352,restaurant,filipino,https://kusinela.netlify.app/,
Manzi BBQ,45.4947282,9.2190555,restaurant,chinese,,+39 02 23174311
Ughetto,45.4553982,9.2041707,restaurant,regional,https://www.ristoranteughetto.it/,
Piano Zero,45.5135756,9.2031693,bar,,https://www.piano-zero.com/,
Akki Sushi,45.4492027,9.2175515,restaurant,,,
Bōru Ramen,45.4755615,9.224085,restaurant,chinese,,
El Cicinin,45.4521951,9.1735887,bar,,,
Cafezal,45.512462,9.209958,cafe,coffee_shop,https://cafezal.it/,+39 022406777
Was coffee lab,45.4856503,9.2043405,cafe,,https://www.milanocentrale.it/bar-e-ristoranti/was-coffee-lab,
8 Malpighi,45.4745918,9.2076341,bar,regional,https://malpighi8.it/,+39 338 437 2574
The View Milano,45.4649289,9.1895928,bar,,https://theviewmilano.it/,+39 02 35991937
La Griglia di San Galdino,45.4871073,9.1672395,restaurant,grill;italian,,
Mozzafiato pizzeria,45.4557062,9.1713981,restaurant,pizza;regional;salad;friture;dessert,https://mozzafiatopizzeria.it/,
Snubar,45.4644895,9.1553658,restaurant,lebanese,,+39 02 45377861
Non solo lesso,45.4781537,9.2111656,restaurant,regional,,
Equo caffè,45.4856882,9.1922173,cafe,,https://www.cafegorille.it/,+39 02 6887627
Nassar,45.4586807,9.2139274,restaurant,,https://www.ristorantenassar.it/,+39 02 59900825
Muku Kyoto,45.4694437,9.1726794,restaurant,japanese,,
Sandi bar,45.4609792,9.2079462,cafe,,,
Caffè Napoli Exytus,45.4606705,9.2074996,cafe,,,
Pizzium,45.4608308,9.2081362,restaurant,pizza,,
San Giorgio,45.4787703,9.2033823,restaurant,italian,,
TAMO,45.4587909,9.1918914,restaurant,,https://tamomilano.it,+39 02 8408 0479
Nespresso,45.465489,9.1856487,cafe,coffee_shop,,
Glory Pop,45.4703632,9.1511073,restaurant,pizza,https://glorypop.it/,
Ecooking World,45.4776353,9.1444928,restaurant,,https://www.ecookingworld.com/,
Biffi,45.4652457,9.1901352,cafe,,,
Motta,45.464955,9.1901349,cafe,,,
Cracco in Galleria,45.4653435,9.1898744,restaurant,italian,https://www.ristorantecracco.it/,+39 02 876774
Camparino in Galleria,45.4649201,9.1898776,bar,,https://www.camparino.com/,+39 02 86464435
Ristorante Galleria,45.4660194,9.1898908,restaurant,,https://ristorantegalleria.it/,
Il salotto di Milano,45.4661596,9.1901278,cafe,,,
Ristorante Savini,45.465691,9.1904653,restaurant,,https://savinimilano.it/,
He Wei Ristorante,45.4478983,9.1768726,restaurant,chinese,,
La Calle,45.4781829,9.1470667,restaurant,sudamericana,https://lacallemilano.my.canva.site/,
SIYUAN - China Lanzhou Beef Noodles,45.4616028,9.1909538,restaurant,asian;chinese,https://www.siyuanristorante.com/,
Pizza e Mozzarella,45.4672649,9.1737267,restaurant,friture;italian;regional;pizza;dessert,https://www.pizzaemozzarella.it/pages/sede-milano-cadorna,+390236706079
Ambrosiana,45.4642203,9.1884132,restaurant,italian,,
l'Isola della Pizza,45.432197,9.1732879,restaurant,pizza,,
A casa di Rucci,45.4187406,9.1798849,restaurant,italian,https://www.acasadirucci.it/,+39 02 4963 6081
Bugatti Pizza,45.4169559,9.1782682,restaurant,pizza,,+39 02 9286 1112
Shon Cafè,45.4166237,9.1777683,bar,,,
Bistrò terrazze,45.4161909,9.1771492,restaurant,pizza,,+39 375 687 7326
Pizzeria da Tito,45.4163045,9.1773109,restaurant,pizza,https://pizzeriadatito-milano.it/,+39 328 612 9303
Trattoria Isola Anita,45.4225184,9.1766645,restaurant,italian,,+39 02 84800456
Pigato,45.4512782,9.173299,bar,,,
Steven's Bar,45.4194922,9.178775,bar,,,
Lorantbar,45.4200492,9.1780025,bar,,,
Disigu@l Caffè,45.4526129,9.2031092,cafe,,,
TaxiBar,45.4884231,9.1575429,cafe,,,
Bar Internazionale 2,45.4607934,9.1327525,bar,,,+39 02 4009 8328
Black Bar,45.4609995,9.1327531,cafe,,,
Signori si nasce,45.4632967,9.1352414,restaurant,pizza,https://www.signorisinasce.com/,
Korean fast food,45.4618329,9.1339758,restaurant,korean,,
Pizzootto Gusto All'Infinito,45.4623264,9.1341529,restaurant,pizza,,
Salvatore Mugnano,45.4742645,9.1601512,restaurant,pizza,https://www.salvatoremugnano.it/,+39 02 9780 7685
Bar Vittorio,45.4739732,9.1605436,cafe,,,
Pierre Cafè,45.4665881,9.1861843,cafe,,,
Mibiò Bistrot,45.453458,9.1568226,restaurant,italian,,
Cookingarage Bistrot,45.5007919,9.1968722,cafe,,https://cookingarage.com/,+39 320 704 6927
La Sirenella 2,45.4989039,9.1912892,restaurant,seafood,https://lasirenella2.eatbu.com/,+39 02 5280 2067
Maffu’s,45.4556398,9.1478119,cafe,,,+390249601000
Officine Sbiellate,45.4499507,9.1858301,bar,,,
Brylla,45.4678434,9.1621239,restaurant,,,
Pangu,45.4816291,9.1797969,bar,,,
Bibo's Bar,45.4667019,9.2069112,bar,,,
Bar California,45.4585358,9.160918,cafe,,,
Porter House Milano,45.4449092,9.1948294,pub,,https://www.porterhousemilano.it/,+39 02 5523 0797
Caffé Zara,45.5008923,9.1979898,cafe,,,
Lucky Bar,45.4990403,9.1969723,cafe,,,
Barlafüs Mangià e Bev,45.4986922,9.1936644,cafe,,,
Sukaru Bā,45.4749506,9.196664,restaurant,japanese,,
Il caffè della piazza,45.4590326,9.1600197,cafe,,,
Bar Tabacchi Orsini,45.4617415,9.1356567,cafe,,,+39 02 5251 6181
Ricchia Ristorante Pugliese,45.4766404,9.188617,restaurant,,https://www.ricchia.it/,
Officina del Riso Marghera,45.4669541,9.152783,restaurant,regional;italian,https://officinadelriso.com/,+39 02 4970 9207
La nuova Capannina,45.4188105,9.1749451,bar,,,
Erbert,45.4584853,9.1842404,restaurant,,https://www.erbert.it,
Pizzeria Gourmet Lievità,45.4582596,9.1833887,restaurant,pizza,,
Bertarelli Bar | Ristorante,45.4592362,9.1877953,restaurant,,,
Nanabul Pancaffè,45.4926121,9.1901744,cafe,,,
First Cafè Bar Tabacchi,45.4916788,9.1896505,cafe,,,
Dal Grano alla Pizza,45.4917669,9.1897074,restaurant,pizza,,
Booz,45.4896302,9.189241,bar,,,
Bugan coffe lab,45.4528474,9.1739036,cafe,coffee_shop,https://bugancoffeelab.com/,
Bar Graniteria Dal Siciliano,45.4884202,9.1913211,cafe,,,
Le Bollicine,45.4787832,9.1924557,cafe,,,
Trattoria Donna Concetta,45.4813519,9.1928174,restaurant,,,
Yuan Niu Dao,45.4948248,9.1856064,restaurant,,,
Bar Menabrea,45.4968594,9.1857005,cafe,,,
Ceppo Folle,45.4379744,9.1847278,restaurant,pizza,,
Caffe Tabacchi Milani,45.4936478,9.1847992,cafe,,,
Bella Lì Cafè,45.5017117,9.1820096,cafe,,,
Bar Farenheit,45.5013553,9.1888326,cafe,,,
Má Lier,45.5012457,9.1880192,restaurant,chinese,,
Di Qua,45.5011708,9.1837442,cafe,,,
Man Man Deng Deng,45.4995546,9.18383,restaurant,chinese,,
Ristorante Chaoyang,45.4990843,9.1841498,restaurant,,,
Milano Island,45.4898511,9.1889134,restaurant,sushi,,
Jo Cafe,45.4875283,9.1886485,cafe,,,
Cafe Penelope,45.4864495,9.1884659,cafe,,,
Zibo,45.4602889,9.176712,restaurant,italian,https://www.zibocuochiitineranti.it/,+390235999463
Volvo Studio Cafe,45.4825274,9.1932419,cafe,,,
Cups Ceramica & Bar,45.4813328,9.1766659,cafe,,,
Vecchi Sapori,45.4582747,9.2163706,restaurant,,,
Bar Al 78,45.4575861,9.21616,bar,,,
GODO Sostanza Italiana,45.4951481,9.1863491,restaurant,,,
Fujiyama take away,45.4753504,9.142788,restaurant,sushi,,
Bar Murillo,45.4752508,9.1431891,bar,,,
Trattoria Montina,45.4816674,9.1672979,restaurant,,,
Gerusalemme,45.483862,9.1663315,cafe,,,
Taipy,45.4578119,9.1766085,cafe,,,
Cuvée,45.4805814,9.1937991,restaurant,tapas;italian,https://www.cuveemilano.com/,
Ge Ge,45.4888386,9.1934138,cafe,,,
Caffè Napoli,45.4887561,9.1936473,cafe,,,
Torrefazione Sempione,45.4307055,9.1785768,bar,,,
El Bar Del Polo,45.4721838,9.1837749,restaurant,,,
Top Missori,45.4604574,9.1887635,cafe,,,
Gustop,45.4149899,9.1769446,restaurant,italian,,
Puro Milano,45.4881757,9.1890908,bar,,,
Toldo Milano,45.486586,9.188499,cafe,,,
Aroma Napoletano Casa Aroma,45.4899292,9.1898113,cafe,,,
Al Cantinone,45.462155,9.1872734,restaurant,,,
Lounge Bar,45.462171,9.1873952,bar,,,
Aroma Napoletano Casa Aroma,45.4899291,9.1898113,cafe,,,
Lounge Bar,45.4621709,9.1873951,bar,,,
Al Cantinone,45.4621549,9.1872733,restaurant,,,
Debbie's,45.4737895,9.1836349,cafe,,,
Il Cigno Nero,45.4716101,9.1951178,cafe,,,
Cardinale,45.4615313,9.2002071,restaurant,,https://www.cardinalefratellimassari.it/,+39 02 91557935
Don Vincè,45.4825081,9.176128,restaurant,regional,,
Nino Osteria Con Cucina,45.4728672,9.2140106,restaurant,,https://nino.superbexperience.com/,
Bar Murat,45.499596,9.1909184,cafe,,,
Debbie's,45.4737894,9.1836348,cafe,breakfast;italian,,
Beluga,45.461879,9.2096162,restaurant,russian,https://beluga-milano.it/,
The Barber cocktail bar,45.4764462,9.205173,bar,,,
Fioraio Bianchi Caffè,45.4753236,9.1892528,cafe,,,+39 02 2901 4390
YuanZi HotPot,45.4518884,9.170577,restaurant,chinese,,
Friends,45.4876237,9.2025783,restaurant,italian;italian_pizza,,
Leila,45.4929161,9.2199647,bar,,,
Cavour Bistrot,45.4719493,9.1971385,restaurant,italian,https://cavourbistrot.it/,+390249654617
Al baretto Sant'Ambrogio,45.4554762,9.1717708,restaurant,,https://www.albarettosantambrogio.com/,
Oscar della Tradizione,45.4603119,9.1294587,bar,,,
Égalité,45.4738159,9.1840198,cafe,,,+39 02 4947 9421
Momenteeria,45.462218,9.1734116,cafe,teahouse;tea;cookies;italian,https://www.momenteeria.it/,+39 02 365321185
Pizzeria del Parco,45.4607972,9.1406175,restaurant,pizza,,+393349541338
Panini Turro,45.4975034,9.2252469,restaurant,,https://www.paniniturro.com,2002 3599 0964
Rāma,45.4784022,9.1891497,bar,,,
Ju Cai - Take Away,45.4624136,9.1372054,restaurant,chinese,,+393240935108
Caffè Gorizia,45.4549139,9.1725914,cafe,,,
Bicchierino bar,45.4506254,9.1490715,bar,,,
Seta,45.4697782,9.1913626,restaurant,italian,,
Alberto - Bar con cucina,45.4997418,9.2262049,restaurant,,,
A Santa Lucia,45.4658233,9.1955996,restaurant,italian;pizza,https://www.asantalucia.it/,
Centogradi Pasta Bar,45.4668861,9.1654499,restaurant,italian,https://www.centogradipastabar.it/,+393514188024
Cascina Sant'Alberto,45.4668846,9.1654848,cafe,,http://www.cascinasantalberto.it/punti-vendita/,+390243998998
Rita & Antonio,45.4670171,9.1810347,restaurant,,,
Cinder Mount,45.4921418,9.154302,restaurant,italian_pizza;pizza,https://cindermount.com,+39 02 33002 369
Bar Al Brivido,45.463136,9.1292632,cafe,,,
Pizzeria Tre Gnomi,45.4672789,9.1269882,restaurant,pizza,,+390223058262
Rivêa pizza e fritti,45.4654566,9.1312647,restaurant,pizza,https://www.instagram.com/riveapizza?igsh=N2FxM2dhYXZ4emhv,+393513585965
Bar tabacchi Gulli,45.4654722,9.1308649,cafe,,,+390248750443
Blu Yasmin,45.4994639,9.2234879,restaurant,,,
Terrazza Palestro,45.4727361,9.1963434,restaurant,,https://www.terrazzapalestro.com/,
Lojer Sushi,45.4620817,9.1380109,restaurant,sushi,,
Gli amici del vino,45.4807573,9.1838472,restaurant,pizza,,
SmokeONE,45.4809209,9.1854295,cafe,,https://somi.bar/,
Il pescatore,45.4197971,9.1777512,restaurant,italian;fish,https://www.ilpescatoreristorantepizzeria.it/,
Opa Opa,45.469699,9.1849621,restaurant,greek,,
Il Consolare,45.4694353,9.186877,restaurant,fish,,
Il Marchese,45.4674507,9.1864054,restaurant,italian,https://www.ilmarchesemilano.it/,
Taverna Trastevere,45.4770872,9.1853313,restaurant,italian,https://www.tavernatrastevere.com/,
Caffè del Corso,45.4561571,9.1741713,cafe,,,
Zero Milano,45.465894,9.1664241,restaurant,japanese,https://zero-milano.it/,
Da Boris il bar di Trenno,45.4925849,9.1011668,cafe,,,+390236561038
Manzoni Milano,45.4680145,9.1904585,restaurant,,https://themanzoni.com/,
Dream's Bar,45.4510148,9.1492637,cafe,,,
Pizzeria Passione,45.4595159,9.1573463,restaurant,pizza,https://www.pizzeriapassione.com/,+390238247825
Cinnamon restaurant,45.5108219,9.1756326,restaurant,asian;sri_lankan,https://www.ristorantecinnamon.it/,+390236633066
Wakou,45.4495375,9.1456759,restaurant,japanese,,
Thai Chokdee,45.4510529,9.1503822,restaurant,thai,https://thaichokdee.it/,
Pizzium,45.4885154,9.1943774,restaurant,pizza,https://pizzium.com,
12oz,45.4369684,9.1681534,cafe,coffee_shop,https://www.12ozcj.com/,
Totó,45.4553641,9.1231663,restaurant,italian_pizza;fish,,
Melò,45.4885877,9.1950191,cafe,breakfast;italian,https://www.instagram.com/melomilano/,+39 349 5875 195
Barotto,45.46921,9.1711649,bar,,,+390250308794
Sensorium,45.4570635,9.1870577,restaurant,crossover,https://sensorium-milano.com/,+39 02 23 05 46 78
Metropoilitan Cafè,45.4526101,9.1452364,cafe,,,
Confine Pizza e Catina,45.4613946,9.1813693,restaurant,,https://confinemilano.it/,
Tavola calda Club House,45.4918627,9.1411719,restaurant,,,
GUD Milano CityLife,45.4773884,9.1526712,restaurant,italian,https://www.gudmilano.com/gud-city-life.asp,
Santo Stefano Cafè & Bistrot,45.4618589,9.1948527,restaurant,,,
Cagiada,45.4616739,9.1947241,restaurant,pizza;italian,,
Cafe Banlieue,45.4478032,9.1270989,cafe,,,
Bistrot di Fedele,45.4479816,9.1270106,restaurant,,,
Misterpoke,45.4462595,9.1246177,restaurant,,https://misterpoke-milano.it/,
Il Mio Pizza & Restaurant,45.4419862,9.132776,restaurant,pizza,https://ilmiopizzaandrestaurant.com/,
Mangiaspaghetti,45.445274,9.1196128,restaurant,pasta,https://mangiaspaghetti.net/,
Pancaffè Caffetteria,45.4502019,9.1378197,cafe,,,
Bar 157,45.4504295,9.1385206,cafe,,,
Wémá,45.5033404,9.1386276,restaurant,pizza,https://www.wemapizzeria.com/,
Pizzeria l' Aquila,45.4473463,9.1765662,restaurant,pizza,,
Piero e Pia,45.4712202,9.2215145,restaurant,regional,http://pieroepia.com,+39 02 718541
ADA Cocktail to go,45.4514067,9.1738907,bar,,,
Forno21,45.4517172,9.1753671,restaurant,pizza;italian,https://forno-21-restaurant-milano.eatbu.com/?lang=it,
Il Padrino,45.4517884,9.1757053,bar,,,
Montesoprano,45.4520657,9.1770788,restaurant,italian,https://www.montesoprano.com/,
Duoo,45.4528158,9.1743415,cafe,,,
La Bottega Marchigiana,45.4492165,9.1637603,restaurant,italian,https://bottegamarchigiana.net/,
Legends Bar,45.449348,9.164425,cafe,,,
Finifondo,45.4504096,9.1691826,restaurant,peruvian,https://fininfondo.it/,
Monaco,45.4506955,9.1704901,bar,,,
ToRakini Cafè,45.4463289,9.1637603,cafe,,,
La Padellaccia,45.4461086,9.1613372,restaurant,pizza,https://la-padellacciabig-pizza.it/,+39 02 89070438
Mozzarella & Pomodoro,45.4369393,9.1833166,restaurant,pizza;kebab,,
Kyushu,45.4367318,9.1836651,restaurant,chinese;japanese,,
Ciko's Bar,45.4450384,9.1634967,cafe,,,
Cassala,45.4451468,9.1636346,cafe,,,
Cassala,45.4451894,9.1637145,restaurant,kebab,,
Doppio Malto,45.4441365,9.174972,restaurant,burger;pizza;italian,https://www.doppiomalto.com/it/ristoranti/#/m/Milano,+390230459059
