venue_name,lat,lon,amenity,leisure,sport,website,phone,addr_street,addr_city,addr_postcode,opening_hours,brand,operator
Poligono di Tiro di Belluno,46.1430822,12.1937821,,sports_centre,,,,,,,,,
ASD Tiro al Volo Torricella,40.3715074,17.4880849,,sports_centre,shooting,,,,,,,,
Campo sportivo Stefano Bonina,37.831779,14.8586451,,sports_centre,,,,,,,,,
Kartodromo Pista Fanelli,40.3699168,17.5185089,,sports_centre,karting,,,SP 129,Torricella,74020,,,
Associazione sportiva dilettantistica Stagno calcio,43.5340353,10.3406256,,sports_centre,,,,,,,,,
Club Aeromodelli Vesuvio,40.8341253,14.3823026,,sports_centre,model_aerodrome,,,,,,,,
Football Park D'Ippolito,40.5515707,17.7376166,,sports_centre,,,,,,,,,
Centro Sportivo Rosario Livatino,37.652151,14.4507129,,sports_centre,,,,,,,,,
Basketball Lecce,40.312695,18.1936138,,sports_centre,,,,,,,,,
Campo Sportivo Enrico Greca,37.5230296,14.3112366,,sports_centre,,,,,,,,,
Piscine comunali scoperte di Pergusa,37.5213923,14.3133146,,sports_centre,swimming,,,,,,,,
Oratorio San Vincenzo De' Paoli,45.6429275,13.7884297,,sports_centre,,,,,,,,,
Pizzocol,45.9262923,10.7172857,,sports_centre,climbing,,,,,,,,
Al Coel,45.9249721,10.7200735,,sports_centre,climbing,,,,,,,,
Finale Ampola,45.862352,10.645373,,sports_centre,climbing,,,,,,,,
Futur Ampola,45.8584729,10.63657,,sports_centre,climbing,,,,,,,,
Torre di Pietramurata,46.0223871,10.9364924,,sports_centre,climbing,,,,,,,,
Associazione sportiva dilettantistica Gino Nasi Calcio,44.6229551,10.9387319,,sports_centre,soccer,https://asdginonasicalcio.com,+39 059 372496,,,,,,
Palestra De Marchi,45.6942706,11.4302732,,sports_centre,,,,,,,,,
Bivongi Tennis Club,38.4831324,16.4498959,,sports_centre,,,,,,,,,
Campetti Scandurra,37.3034564,14.9941592,,sports_centre,,,,,,,,,
Campo sportivo Francesco Palazzolo,37.8472424,15.1305615,,sports_centre,,,,,,,,,
Campo Sportivo Comunale,42.4717835,13.9934845,,sports_centre,,,,,,,,,
Campo Comunale “Roberto Gottardi”,44.5881799,10.7327816,,sports_centre,,,,,,,,,
Palazzetto dello sport Aprilia,41.5921852,12.6650306,,sports_centre,,,,,,,,,
Centro Sportivo Virtus,44.5282918,11.3475651,,sports_centre,,,,,,,,,
Area circolazione fuoristrada e motocross,44.4145216,8.7011828,,sports_centre,motocross,http://www.arenzanoffroad.it,+39 389 5523692,,,,,,
"Centro Universitario Sportivo ""Sergio Sabbieti"" - Le Calvie",43.1540923,13.0517827,,sports_centre,multi,https://www.cuscamerino.it/,,,,,,,
Centro Sportivo Palazzetto dello Sport,45.4308501,10.1923529,,sports_centre,multi,,,Via Lizzere,Bagnolo Mella,25021,,,
Palazzetto Olimpia,42.9215071,13.6042949,,sports_centre,,,,,,,,,
PalaTorre,44.7365179,7.530831,,sports_centre,basketball;volleyball,,,,,,,,
Piscina Comunale,37.6819796,13.2719185,,sports_centre,,,,,,,,,
Circolo Giulio Biancheri-Muller,43.7822745,7.662947,,sports_centre,boules,,,,,,,,
Centro Sportivo Comunale,37.654051,14.5068227,,sports_centre,,,,,,,,,
"Ippodromo ""La Favorita""",38.1519356,13.3452711,,sports_centre,horse_racing,,,Viale del Fante,Palermo,90146,,,
La Rampa Off Road,43.1886392,13.678116,,sports_centre,rc_car,,,,,,,,
Bombonera Padel Club,42.3691982,14.165462,,sports_centre,padel,https://www.prenotauncampo.it/,,,,,,,
FitActive,45.314009,8.4165492,,fitness_centre,fitness,https://www.fitactive.it/i-club/vercelli.php,+39 351 5386912,Corso Amedeo Avogadro di Quaregna,Vercelli,13100,24/7,FitActive,
Tiro con l'Arco,42.5860553,12.604589,,sports_centre,multi,,,,,,,,
Tiro a Segno Sezione di Chieti,42.3664932,14.2196023,,sports_centre,shooting,https://www.tiroasegnochieti.it,,Strada del Santissimo Salvatore,Chieti,66100,,,
"Impianto Natatorio ""Gianluigi Marini""",41.9776269,12.627097,,sports_centre,,,,,,,,,
Centro sportivo Enzo Tagliente,40.7127649,17.6521774,,sports_centre,,https://centro-sportivo-enzo-tagliente.business.site/,+39 339 2111799,,,,,,
Centro Universitario Sportivo Preziosi,44.4365214,11.4830832,,sports_centre,,https://cusb.unibo.it/it/servizi-e-impianti/centro-universitario-sportivo-preziosi,,Via Sandro Pertini,Ozzano dell'Emilia,40064,,,CUSB
Acqua&Fitness,44.437877,11.4797627,,sports_centre,swimming,,,,,,,,
PalaSport Bucchianico,42.3042454,14.1902228,,sports_centre,,,,Contrada Frontino,Bucchianico,66011,,,
Campo calcetto comunale Ripacorbaria,42.3020979,14.0890821,,sports_centre,futsal,,,,,,,,
Kartodromo Gilles Villeneuve,37.4902254,14.302559,,sports_centre,karting,,,,,,,,
Palarcobaleno,38.7306897,16.1603587,,sports_centre,volleyball,,,,,,,,
Piscina comunale AcquaRimini,44.0850026,12.5311354,,sports_centre,swimming,https://acquarimini.it/,+39 0541 129 1012,,,,,,
Sgambaro Arena,45.6329612,13.0627554,,sports_centre,,,,,,,,,
Pala Femac,43.3650483,12.2321222,,sports_centre,,,,,,,,,
Pesaro Avventura,43.9005092,12.8936219,,sports_centre,climbing_adventure,https://www.pesaroavventura.it/,,Via Palmiro Togliatti,Pesaro,,,,
Lorenzo Sport,42.3138833,14.0752588,,sports_centre,padel;futsal,,,,,,,,
Campo Sportivo “Franco Cesana”,44.663408,10.9269765,,sports_centre,,,,,,,,,
Centro sportivo V P.E.E.P.,44.0539509,12.54715,,sports_centre,,,,,,,,,
Junior Club Terni,42.5748511,12.6637695,,sports_centre,tennis;padel,https://junior-club-terni.business.site/?utm_source=gmb&utm_medium=referral,,,,,,,
"Campo Sportivo ""Pierluigi Amoroso""",42.2221827,14.1424932,,sports_centre,,,,,,,,,
Republic Sport Village,45.5124748,12.6375037,,sports_centre,Padel;soccer;tennis,https://jesolorepublic.com/,+39 0421 633417,Piazzale Armando Picchi,Jesolo,30016,,,
Oratorio parrocchiale,44.8433636,7.6357171,,sports_centre,,,,,,,,,
Motor Park Bologna,44.4629701,11.493653,,sports_centre,motor,https://www.scuoladriftingbologna.it/,,,,,,,
Campo Sportivo Comunale “Domenico Di Fazio”,42.2156193,14.1903992,,sports_centre,soccer,,,,,,,,
Campo sportivo Alberto Solcia,45.5876694,9.4942681,,sports_centre,,,,,,,,,Comune di Grezzago
Ellesse Padel,37.2669548,15.1927739,,sports_centre,,,,,,,,,
Kite Life,45.6784108,13.4124377,,sports_centre,kitesurfing,https://www.kitelifefvg.it/,+39 347 489 6077,,,,,,
Piscina Bucintoro,46.5497443,12.4417129,,sports_centre,swimming,,,,,,Mo-Su 09:00-18:00,,
Miles Fitness Club,41.8962329,12.5195148,,fitness_centre,,,,Viale dello Scalo San Lorenzo,Roma,00185,Mo-Sa 07:00-21:00,,
"Centro Sportivo Comunale ""Renzo Maglione""",45.3337549,8.4051432,,sports_centre,multi,,,,,,,,
USD Salsasio,44.8640636,7.7204838,,sports_centre,soccer,,,,,,,,
"Calcetto ""Mesincos""",41.0590606,14.371596,,sports_centre,soccer,,,Via Bersaglio,Caserta,,,,
Impianto sportivo Terni Est Orlando Strinati,42.5753627,12.676034,,sports_centre,soccer;five-a-side,,,,,,,,
Centro Polisportivo Marcello Trotta,41.0604171,14.3069701,,sports_centre,,,,Viale dei Pini,Recale,81020,,,
Piscina comunale,44.5388184,11.5311701,,sports_centre,swimming,,,,,,,,
"Campo da baseball ""Tigers"" - Amatori ""Panthers""",45.8196636,13.3491834,,sports_centre,baseball,,,,,,,,
Palasport,37.6712211,15.1377104,,sports_centre,,,,,,,,,
Campo sportivo Comunale,44.8495523,9.0964605,,sports_centre,,,,,,,,,
Campo Sportivo Antignano Banditella,43.5025161,10.3252106,,sports_centre,soccer,,,,,,,,
Montagnoli Adventure Park,46.231971,10.8393235,,sports_centre,climbing_adventure,,+393479556627,,,,Jun-Sep Mo-Su 10:00-17:30,,Malga Montagnoli
Stadio Vincenzo Grasso,37.6898517,15.1400694,,sports_centre,soccer,,,,,,,,
Centro Fit Sangro,41.7771862,14.0998083,,fitness_centre,,,,Via Sangro,Castel di Sangro,,,,
Hotel La Perla,46.5231295,12.9201945,,sports_centre,swimming,,,,,,,,
Tennis Club Laghetti Laag,46.2696718,11.2416213,,sports_centre,tennis;padel;soccer,,,Gfrillnerweg - Via Cauria,Neumarkt - Egna,39044,,,TC Laghetti Laag
A.S.D. Calcio Barca Casteldebole,44.5015827,11.2821311,,sports_centre,,,,,,,,,
Associazione Italiana Baseball per Ciechi,44.5028841,11.2821013,,sports_centre,,,,,,,,,
Circolo Ippico Ducale,45.4933512,12.3116547,,sports_centre,equestrian,https://circoloippicoducale.com/,+39 335 847 8842,,,,,,
Palazzetto dello Sport,40.6463678,9.3250495,,sports_centre,athletics;volleyball;basketball;handball;gymnastics;fitness,,,,,,,,
Fun Club Sport,45.521303,8.1970377,,sports_centre,multi,,,,,,,,
PalaFacchetti,45.5192825,9.5807869,,sports_centre,multi,,,,,,,,
Accademia Calcio Terni,42.5574629,12.5531053,,sports_centre,,,,,,,,,
Galleria di tiro Belgio Mazzavillani,44.4238726,12.2235977,,sports_centre,shooting,,,,,,,,
Centro sportivo San Paolo,42.1287523,14.7072798,,sports_centre,,,,,,,,,
Centro Sportivo Comunale Luigi Di Gregorio,43.6340914,13.3193824,,sports_centre,,,,,,,,,Comune di Montemarciano
Campo sportivo Alfio Russo,37.6865723,15.1933106,,sports_centre,,,,,,,,,
Campo Sportivo Marzio,41.2758615,13.9693987,,sports_centre,,,,,,,,,
Sporting Club Riposto,37.7358865,15.1994763,,sports_centre,,,,,,,,,
"Campo Polivalente Sportivo ""Mario Forziero""",41.1439086,14.0388398,,fitness_centre,,,,,,,,,
Primorec - campo sportivo / športno igrišče,45.6776211,13.8161155,,sports_centre,,,,,,,,,
Padel Hero Pisa,43.7077551,10.3657247,,sports_centre,padel,,,Via Tiziano Vecellio,Pisa,56122,,,
Centro Sportivo Papa Giovanni XXIII,45.5063203,12.6383615,,sports_centre,,,,,,,,,
Pala Invent,45.5024639,12.6305332,,sports_centre,,,+39 0421 370688,Piazza Brescia,Jesolo,30016,,,
Stadio San Nicola Fontalle,37.3381798,13.586335,,sports_centre,,,,,,,,,
"Piscina Comunale ""Il Grillo""",43.3067122,13.698106,,sports_centre,swimming,,,,,,,,
Circolo del Tennis,37.3096146,13.5870571,,sports_centre,tennis,,,,,,,,
PalaWanny,43.7749068,11.190346,,sports_centre,,,,,,,,,
"Campo Sportivo Comunale ""G. Maio""",38.5760119,16.0154507,,sports_centre,,,,,,,,,
Compagnia Arcieri Tridentini Aquila Nera,46.0846755,11.0533428,,sports_centre,archery,http://arcieritridentini.it/,,,,,,,
Circolo Ippico Bujese,46.2132779,13.1145445,,sports_centre,horse_racing,,+39 02 206 8160,Via Pidicuel,Buja,33030,Mo-Sa 09:00-19:00,,
Beach Center Jesolo international,45.4814588,12.5882967,,sports_centre,,,,,,,,,
Campo San Donato,40.946952,14.5185965,,sports_centre,soccer,,,Via degli Oleandri,Cimitile,,,,
Centro Sportivo Antiche Mura,45.5435638,12.6331115,,sports_centre,,,,,,,,,
Yogastudio,44.4604332,8.064018,,fitness_centre,yoga,,,,,,,,
Padel Trento Arena,46.0760421,11.1045364,,sports_centre,padel,,,Via Santi Cosma e Damiano,Trento,38121,,,
Stadio Comunale,45.3835322,9.7344719,,sports_centre,soccer,,,,,,,,
Centro sportivo Roma Uno,41.8845347,12.4712982,,sports_centre,,,,Largo Ascianghi,Roma,00153,,,
Centro Sportivo Tre Berte,43.0954086,11.8901127,,sports_centre,soccer,,,,,,,,
"Centro Federale Nazionale FISR ""Matteo Ricci""",43.8996875,10.2471322,,sports_centre,,,,,,,,,
Palladoro,40.931789,14.5086378,,sports_centre,soccer,,,,,,,,
Virtus Siena,43.3180014,11.3448367,,sports_centre,basketball;tennis,https://www.virtus-siena.com/,,Via Antonio Vivaldi,Siena,53100,,,
Pentasport,36.9751114,14.5202981,,sports_centre,,,,,,,,,
Arte Danza & Fitness,36.9607526,14.5229352,,fitness_centre,,,,,,,,,
WeSport,42.4210193,11.8714004,,sports_centre,swimming,,,,,,,,
PalaTrieste,45.622784,13.7949418,,sports_centre,,,,,,,,,
Palazzetto dello Sport 5 Cerchi,45.3067684,11.9575557,,sports_centre,,,,Viale dello Sport,Polverara,35020,,,
Rocco B. Commisso Viola Park,43.7588032,11.3223236,,sports_centre,soccer,,,,,,,,ACF Fiorentina
Friends Padel,44.2297988,10.7744691,,sports_centre,,,,,,,,,
Centro Sportivo 2000,42.4426412,14.2456246,,sports_centre,basketball;futsal,,,,,,,,
Società Sportiva Dilettantistica Ferratella,41.8157987,12.4635422,,sports_centre,tennis;swimming,https://ferratella.it,+39 06 500 4740,Via Salvatore Quasimodo,Roma,00144,Mo-Su 08:00-22:00,,
"Zona Sportiva ""San Salvatore""",42.3662782,13.7211946,,sports_centre,,,,,,,,,Associazione Polisportiva
SportVillage,45.6532028,9.1497995,,sports_centre,swimming;soccer,https://www.comune.meda.mb.it/citta/chiese/Sportvillage-via-Icmesa,+393491117547;+393493009261,Via Icmesa,Meda,20821,,,
Club Velico,39.081711,17.1363913,,sports_centre,multi,,,,,,,,
Campo sportivo comunale di Barisciano,42.3204327,13.5856085,,sports_centre,,,,,,,,,
ASD Arcieri del Micco,43.9438109,10.917001,,sports_centre,archery,,,,,,,,
Oasi Padel Agliana,43.8923581,11.0121825,,sports_centre,padel,,,Via Francesco Ferrucci,Agliana,51031,Mo-Su 07:00-23:00,,
Sport53 Pesistica,45.6839528,12.0015916,,fitness_centre,,,,Via Castellana,Vedelago,31050,,,
Piscina Comunale di Sinalunga,43.2112641,11.7344136,,sports_centre,swimming,,,,,,,,Comune di Sinalunga
Campo Sportivo Santa Croce,40.0967728,18.4312259,,sports_centre,,,,,,,,,
Arena Santa Giulia,45.4413803,9.2551717,,sports_centre,multi,https://arenamilano.it/,,Via Romualdo Bonfadini,Milano,20148,,,
Pisa padel arena,43.7564122,10.4398754,,sports_centre,padel,http://pisapadelarena.it/,,,,,,,
ASD Mugellino,44.9299409,7.6270383,,sports_centre,motor,,,,,,,,
Eden 2000,40.2084139,16.6656885,,sports_centre,,,,,,,,,
Parete di roccia,44.6845897,8.0104818,,sports_centre,climbing,,,,,,,,
Impianto sportivo Augusto Manzo,44.6840213,8.0088464,,sports_centre,soccer;running;athletics,,,,,,,,
Centro Sportivo Boblingen,44.6955643,8.0233568,,sports_centre,soccer;tennis;volleyball,,,,,,,,
Centro Sportivo Ricreativo e Culturale Piave,44.6887704,8.0213778,,sports_centre,soccer;tennis,,,,,,,,
Centro Sportivo Paolo Brusco,44.6890507,8.0362376,,sports_centre,soccer;roller_skating;aerobics,,,,,,,,
Sporting Club,41.4930436,13.8554448,,sports_centre,soccer;tennis;basketball;volleyball,,,,,,,,
Canottieri Nettuno,45.6809037,13.7524493,,sports_centre,boating,,,,,,,,
Arena Sa Paule,40.6697212,9.2894925,,sports_centre,car_racing;pedal_car_racing;running,,,,,,,,
Centro sportivo comunale di via Papa Giovanni XXIII,45.778155,9.2451942,,sports_centre,,,,Via Papa Giovanni XXIII,Merone,22046,,,Comune di Merone
Società Sportiva Mens Sana 1871,43.3340819,11.3134577,,sports_centre,,https://www.menssana1871.org/,+39 0577 47298,Viale Achille Sclavo,Siena,53100,Mo 06:30-23:59; Tu 07:00-23:59; We 06:30-23:59; Th 07:00-23:59; Fr 06:30-23:59; Sa 09:00-17:00; Su 09:00-13:00,,
Tennis Club Porto Recanati,43.4375106,13.6591906,,sports_centre,tennis,,,,,,,,
Centro Sportivo Cesareo Cataldo,41.2022642,16.5765363,,sports_centre,,,,,,,,,
Arcieri Certaldesi Campo Di Tiro,43.5607079,11.0368215,,sports_centre,archery,,,Via della Canonica,certaldo,50052,,,
Palatenda,41.0872205,14.0953879,,fitness_centre,,,,Via Tonneta,Grazzanise,,,,
Stadio Comunale Marzano,38.7097291,16.1179166,,sports_centre,soccer,,,,,,,,Comune di Vibo Valentia
Centro Sportivo Oratorio,41.0815103,16.7856469,,sports_centre,,,,,,,,,
"Centro Polisportivo ""Marina""",42.5239249,14.1344312,,sports_centre,badminton;tennis;futsal,,,,,,,,
Campo Sportivo Comunale,44.9249209,7.4815141,,sports_centre,,,,,,,,,
"Campo sportivo comunale ""Michele Pipino""",44.7820883,7.5098788,,sports_centre,soccer;tennis,,,,,,,,
Big America Motocross,44.8077878,7.493695,,sports_centre,motocross,,,,,,,,
Polisportivo A.S.D. San Gregorio,45.9482526,12.6606841,,sports_centre,,https://www.associazionesangregorio.org/index.php?option=com_content&view=article&id=11:polisportiva&catid=32,+39 338 2987922,Via Agostino Gemelli,Pordenone,33170,,,A.S.D. San Gregorio
Associazione Ippica Monte Grappa,45.805368,11.7921008,,sports_centre,equestrian,,,,,,,,
Policenter,42.4792501,14.1973196,,sports_centre,futsal;soccer,,+39 085 471 1554,Via Eugenia Ravasco,Pescara,65123,Mo-Su 09:00-24:00,,
Stadio Comunale,37.6052645,12.9757423,,sports_centre,,,,,,,,,
Maracanà,42.5044716,14.135265,,sports_centre,soccer;futsal;tennis;padel,,,,,,,,
Impianti Sportivi Boscherài,46.0307048,11.881534,,sports_centre,rugby_union;soccer,,,,Feltre,,,,
Bocciofila 7 Novembre,44.4494824,8.9990634,,sports_centre,boules,,,,,,,,
Circuito Kart Carasco,44.3520523,9.358409,,sports_centre,karting,,,,,,,,
"Crossodromo ""Le Fornaci""",42.2362788,14.3792219,,sports_centre,motocross,,,,,,Th-Sa 15:00-19:00,,
Club Bocciofila,37.5994066,12.9578017,,sports_centre,boules,,,,,,,,
Stadio comunale Antonio Landieri,40.9072032,14.2417569,,sports_centre,,,,,,,,,
"Campo Sportico Parrocchiale ""Amelio Bortolussi""",45.8094218,12.8188777,,sports_centre,,,,,,,,,
"Circolo Tennis ""Sea River""",42.4612637,14.2007705,,sports_centre,tennis,,,,,,,,Sea River Estate Srl
UP Level - Montesarchio,41.0570683,14.6539343,,fitness_centre,,,,,,,,,
"Circolo Canottieri ""La Pescara""",42.4624106,14.2115303,,sports_centre,rowing,,,,,,,,
Coco's,41.0780436,14.3707268,,sports_centre,swimming,,,Via Cancello,Caserta,81100,,,
"Palestra ""Pietro Mennea""",41.5624006,12.968436,,sports_centre,,,,,,,,,
Palestra,40.6497605,9.3270249,,fitness_centre,athletics;running;volleyball;badminton;gymnastics;yoga;fitness,,,,,,,,
GClub,45.6001574,9.3602789,,sports_centre,fitness,,,,,,"Mo-Fr 07:00-23:00, Sa-Su 09:00-18:00",,
Circolo del Tennis e della Vela,38.2160982,15.5650125,,sports_centre,tennis,,,Viale della Libertà,Messina,98121,,,
Beverly Hill Sporting Centre,45.6373806,13.0698087,,sports_centre,,https://www.beverlyhillsportingcentre.it,+39 3714218922,,,,08:00-23:00,,
Piscina Comunale Nello Buongiovanni,44.2251746,9.9896488,,sports_centre,swimming,,,,,,,,
Gruppo Aeromodellistico Vola con Noi - Cilavegna,45.2983129,8.7280514,,sports_centre,model_aerodrome,http://gavn.altervista.org/,,,,,,,
Palestra comunale,45.6510792,8.9049377,,sports_centre,,,,,,,,,
Associazione Vela Valle di Ledro,45.8815959,10.7339449,,sports_centre,,https://www.avll.it/,,Via Alzer,Ledro,38067,,,
Concept,36.8830552,15.0744271,,fitness_centre,,,,,,,,,
One Fitness,36.8833484,15.0747617,,fitness_centre,,,,,,,,,
Tennis Club,39.2887707,9.1802342,,sports_centre,,,,,,,,,
Palazzetto dello Sport di Settimo San Pietro,39.2894773,9.1801711,,sports_centre,,,,,,,,,
Jesolo Beach Volley Arena,45.5196392,12.6910681,,sports_centre,handball,,,,,,,,JBA
Kartodromo di Cavalletto,42.3028985,13.4529407,,sports_centre,karting,,,,,,,,
"Centro Sportivo ""Al Mare""",45.5254574,12.6924963,,sports_centre,soccer,,,,,,,,
Barabò Campi Sportivi,41.2206092,9.4238528,,sports_centre,,,,,,,,,
Sergio Benetti,45.3461022,7.5932792,,sports_centre,,,,,,,,,
Campo Sportivo,37.6952671,13.0106791,,sports_centre,,,,,,,,,
Motor club pista Gruaro,45.7969141,12.8109326,,sports_centre,motocross,,,,,,,,
Oltrepò Tennis Academy,44.9655627,9.0517595,,sports_centre,,,,,,,,,
Piscina Comunale di Trequanda,43.1855415,11.6684416,,sports_centre,swimming,,,,,,,,
"Campo sportivo ""Villaggio del Fanciullo""",41.1106197,16.8638654,,sports_centre,,,,,,,,,
Vitality,37.074606,14.2336471,,fitness_centre,,,,,,,,,
Stadio Giuseppe Bonfirraro,37.3827717,14.205528,,sports_centre,,,,,,,,,
Piscina Marilago,45.681892,10.0946295,,sports_centre,swimming,,,Via Camontaro,Sulzano,25058,,,
Impianto sportivo di Vitolini,43.7765401,10.95831,,sports_centre,soccer,,,,,,,,
Centro Sportivo Sant'Ilario,44.7583636,10.4482571,,sports_centre,multi,,,,,,,,
T Sport Club,37.5546796,15.0885948,,sports_centre,,https://www.tsportclubcatania.it/,,,,,,,
Impianti sportivi Michele Leone,41.971202,13.9637196,,sports_centre,,,,,,,,,
Tensostruttura,45.7145545,9.9597187,,sports_centre,,,,,,,,,
Pool Village Siena,43.3048193,11.4340061,,sports_centre,swimming,,,,Casetta,,,,
Padel Freetime,44.3624105,11.7265332,,sports_centre,padel,,,,,,,,
El Monumental,40.9545337,14.5931732,,sports_centre,,,,Via duca Capece Galeota,Avella,83021,,,
Nuovo Tennis Club Margine Rosso,39.2275306,9.2361952,,sports_centre,tennis,,,,,,,,
Master Club Rivarossa,45.2458117,7.6983704,,sports_centre,,,,,,,,,
Yes! Padel,43.9088682,10.9996541,,sports_centre,paddle_tennis,https://www.aglianapadel.com/,+39 392 8418416,Via Giovannella,Agliana,51031,Mo-Sa 07:00-24:00; Su 08:00-24:00; Mo-Su 00:00-01:00,,
CUS Canottieri Ferrara,44.8325641,11.6113419,,sports_centre,rowing,,,,,,,,
Campo Sportivo Oltresarca,45.9192245,10.906125,,sports_centre,,,,,,,,,
ASD Noi la Sorgente,45.4151121,10.9576822,,sports_centre,soccer,,,,,,,,
Impianto Polisportivo Giudice Rosario Livartino,37.4589628,13.8171255,,sports_centre,multi,,,,,,,,
Campo sportivo Comunale,37.4587552,13.8166286,,sports_centre,multi,,,,,,,,
"Campo sportivo ""Renato Secchi""",44.720638,9.7044751,,sports_centre,tennis;horse_racing,,,,,,24/7,,Comune di Morfasso
27padel,45.6894291,9.6871814,,sports_centre,padel,,,,,,,,
Ariaverde,45.2134518,10.4004506,,sports_centre,futsal;basketball;tennis,,,,,,,,
Centro Sportivo A. Schiantarelli,45.2181413,10.4213074,,sports_centre,,,,Via Parma,Asola,46041,,,
Centro sportivo Ottavio Bugatti,45.6700107,9.1051064,,sports_centre,soccer,,,Via Superga,Lentate sul Seveso,20823,,,Comune di Lentate sul Seveso
Sport Village Foot Ball Club del Belice,37.7302855,12.8865449,,sports_centre,,,,Via Antonio Gramsci,Partanna,,,,
Tiro a Segno,45.545564,12.6870468,,sports_centre,shooting gallery,,,,,,,,
Centri Sportivo Quadri,45.5201853,9.6018235,,sports_centre,swimming;fitness,https://www.centrosportivoquadri.it/,,Via Abate Gianbattista Crippa,,,,,
