name,lat,lon,amenity,cuisine,website,phone,opening_hours,address
Eroica Caffè Milano,45.4775479,9.2045435,cafe,,,,,"Viale Tunisia 15, 20124"
Tarallucci e vino,45.5005137,9.1925702,cafe,,,,,
Sprizzeria,45.4627027,9.1720840,cafe,italian_pizza,,+39 3203551699,Mo-Sa 07:00-22:00; Su 08:00-22:00,"Via San Vittore 11, 20123, Milano"
Eutopia,45.4804728,9.1829112,cafe,,,,,"Via Alessandro Volta 19, 20121, Milano"
FAB,45.4515958,9.1747905,bar,,,,,"Ripa di Porta Ticinese 27, 20143, Milano"
The Beach Milano,45.4704916,9.2552073,nightclub,,https://www.thebeachmilano.it/,+39 02 9455 7574,,"Via Arcangelo Corelli 62, 20134, Milano"
Alcatraz,45.4944955,9.1826273,nightclub,,https://alcatrazmilano.it/,+39 02 69016352,,"Via Valtellina 25, 20159, Milano"
Cosmai Café,45.4990351,9.1651998,cafe,,,,,
Made in Sicily,45.4985237,9.1957205,cafe,,,,,
Sisu,45.4560975,9.1751634,cafe,,https://sisumilano.it/,+390238293912,Mo-Su 08:00-21:00,"Via Gaudenzio Ferrari 1bn02, 20123, Milano"
Gioia53,45.4877501,9.1985543,cafe,,,,,
SapeMare,45.4865089,9.1880405,bar,,,,,
The Seed,45.4613022,9.2079638,cafe,,https://www.theseed-milano.com/,,Mo-Fr 09:00-18:00; Su 11:00-17:00,"Viale Monte Nero 78, 20135, Milano"
Bar Coffiamo,45.4542524,9.1985845,cafe,,,,,
Bar Bollicine,45.5019119,9.2104100,bar,,,,,
SAN Milano,45.4570836,9.1737563,bar,,,,Mo-Sa 18:00-02:00; Su off,"Via Cesare da Sesto 1, 20123, Milano"
Funky,45.4515584,9.1745153,bar,,https://funky.eatbu.com/,,,"Ripa di Porta Ticinese 33, 20143, Milano"
Bar Arca,45.4410993,9.1690891,bar,,https://www.arcamilano.eu/,,"Mo-Fr 08:00-15:00, Sa 18:00-24:00, Su 16:00-24:00","Via Rimini 38, 20142, Milano"
Bar del Corso,45.4602829,9.1890194,cafe,sandwich,,+39 02 86451245,,"Corso di Porta Romana 1, 20122, Milano"
Glitter Bar,45.4632019,9.1343339,cafe,,,+390240076621,,"Via delle Forze Armate 32, 20147, Milano"
Antica Caffetteria,45.4395806,9.2254718,bar,,,,,
El Sol Del Sur,45.4411608,9.2245294,bar,,,,,
Caffè Sudan,45.4484709,9.2204568,cafe,,,,,
Don't Tell Mama,45.4931672,9.2208805,bar,,,+39 331 443 1565,"Su, We-Th 19:00-02:00; Fr-Sa 19:00-03:00","Via Pietro Crespi 10, 20127"
Armadi Silos Caffè,45.4516572,9.1646428,cafe,,https://www.armanisilos.com/plan-your-visit/cafe/,,"We, Fr, Su 11:00-19:00; Th, Sa 12:00-20:00;Mo,Tu ogf",
Piano Zero,45.5135756,9.2031693,bar,,https://www.piano-zero.com/,,,"Viale Giovanni Suzzani 96/98, 20126, Milano"
El Cicinin,45.4521951,9.1735887,bar,,,,18:00 - 02:00,"Via Corsico, 20144"
Cafezal,45.5124620,9.2099580,cafe,coffee_shop,https://cafezal.it/,+39 022406777,Mo-Fr 08:00-16:00; Sa 09:00-15:00,"Viale Piero e Alberto Pirelli 10, 20126"
Was coffee lab,45.4856503,9.2043405,cafe,,https://www.milanocentrale.it/bar-e-ristoranti/was-coffee-lab,,Mo-Su 11:00-22:00,"Piazza Duca d'Aosta 1, 20124, Milano"
8 Malpighi,45.4745918,9.2076341,bar,regional,https://malpighi8.it/,+39 338 437 2574,"Fr 00:00-03:00,07:00-17:00,18:00-24:00; Sa 00:00-01:00,07:00-24:00; Su 00:00-03:00,09:00-24:00; Mo 00:00-01:00,07:00-24:00; Tu-Th 00:00-03:00,07:00-24:00",Via Marcello Malpighi 8
The View Milano,45.4649289,9.1895928,bar,,https://theviewmilano.it/,+39 02 35991937,,"Piazza del Duomo 21, 20121"
Equo caffè,45.4856882,9.1922173,cafe,,https://www.cafegorille.it/,+39 02 6887627,,"Via Gaetano De Castillia 24, 20124, Milano"
Sandi bar,45.4609792,9.2079462,cafe,,,,,
Caffè Napoli Exytus,45.4606705,9.2074996,cafe,,,,,
Nespresso,45.4654890,9.1856487,cafe,coffee_shop,,,,"Via Dante 1n06, 20123, Milano"
Biffi,45.4652457,9.1901352,cafe,,,,,"Galleria Vittorio Emanuele Secondo 2n09, 20121, Milano"
Motta,45.4649550,9.1901349,cafe,,,,,"Galleria Vittorio Emanuele Secondo 2n03, 20121, Milano"
Camparino in Galleria,45.4649201,9.1898776,bar,,https://www.camparino.com/,+39 02 86464435,,"Galleria Vittorio Emanuele Secondo 1n02, 20121, Milano"
Il salotto di Milano,45.4661596,9.1901278,cafe,,,,,"Galleria Vittorio Emanuele Secondo 4n19, 20121, Milano"
Shon Cafè,45.4166237,9.1777683,bar,,,,Mo-Sa 07:00-21:00; Su 08:00-21:00,"Via Ettore Bugatti 7, 20142, Milano"
Pigato,45.4512782,9.1732990,bar,,,,,"Ripa di Porta Ticinese 45, 20143, Milano"
Steven's Bar,45.4194922,9.1787750,bar,,,,,"Via Nicola Romeo 3, 20142, Milano"
Lorantbar,45.4200492,9.1780025,bar,,,,,"Via Nicola Romeo 3, 20142, Milano"
Disigu@l Caffè,45.4526129,9.2031092,cafe,,,,,
TaxiBar,45.4884231,9.1575429,cafe,,,,,
Bar Internazionale 2,45.4607934,9.1327525,bar,,,+39 02 4009 8328,,"Viale Legioni Romane 24, 20147, Milano"
Black Bar,45.4609995,9.1327531,cafe,,,,,"Via Ludovico Cavaleri 1, 20147, Milano"
Bar Vittorio,45.4739732,9.1605436,cafe,,,,,
Pierre Cafè,45.4665881,9.1861843,cafe,,,,,
Cookingarage Bistrot,45.5007919,9.1968722,cafe,,https://cookingarage.com/,+39 320 704 6927,,Via Ala 2
Maffu’s,45.4556398,9.1478119,cafe,,,+390249601000,,"Via Giovanni Gioacchino Winckelmann 1, 20146, Milano"
Officine Sbiellate,45.4499507,9.1858301,bar,,,,,
Pangu,45.4816291,9.1797969,bar,,,,,Via Paolo Sarpi 9
Bibo's Bar,45.4667019,9.2069112,bar,,,,,
Bar California,45.4585358,9.1609180,cafe,,,,,"Via California 9, 20144, Milano"
Porter House Milano,45.4449092,9.1948294,pub,,https://www.porterhousemilano.it/,+39 02 5523 0797,,
Caffé Zara,45.5008923,9.1979898,cafe,,,,,
Lucky Bar,45.4990403,9.1969723,cafe,,,,,
Barlafüs Mangià e Bev,45.4986922,9.1936644,cafe,,,,,
Il caffè della piazza,45.4590326,9.1600197,cafe,,,,,"Piazza Vesuvio 14, 20144, Milano"
Bar Tabacchi Orsini,45.4617415,9.1356567,cafe,,,+39 02 5251 6181,,"Piazzale Giovanni delle Bande Nere 9, 20146, Milano"
La nuova Capannina,45.4188105,9.1749451,bar,,,,,"Via Guido De Ruggiero 4, 20142, Milano"
Nanabul Pancaffè,45.4926121,9.1901744,cafe,,,,,Via Lario 13
First Cafè Bar Tabacchi,45.4916788,9.1896505,cafe,,,,,
Booz,45.4896302,9.1892410,bar,,,,Tu-Su 17:00-02:00,
Bugan coffe lab,45.4528474,9.1739036,cafe,coffee_shop,https://bugancoffeelab.com/,,,"Via Vigevano 15, 20144, Milano"
Bar Graniteria Dal Siciliano,45.4884202,9.1913211,cafe,,,,,
Le Bollicine,45.4787832,9.1924557,cafe,,,,,"Corso di Porta Nuova 52, 20121"
Bar Menabrea,45.4968594,9.1857005,cafe,,,,,
Caffe Tabacchi Milani,45.4936478,9.1847992,cafe,,,,,
Bella Lì Cafè,45.5017117,9.1820096,cafe,,,,,
Bar Farenheit,45.5013553,9.1888326,cafe,,,,,
Di Qua,45.5011708,9.1837442,cafe,,,,,
Jo Cafe,45.4875283,9.1886485,cafe,,,,,
Cafe Penelope,45.4864495,9.1884659,cafe,,,,,
Volvo Studio Cafe,45.4825274,9.1932419,cafe,,,,,
Cups Ceramica & Bar,45.4813328,9.1766659,cafe,,,,,
Bar Al 78,45.4575861,9.2161600,bar,,,,,
Bar Murillo,45.4752508,9.1431891,bar,,,,,
Gerusalemme,45.4838620,9.1663315,cafe,,,,,
Taipy,45.4578119,9.1766085,cafe,,,,,"Corso Genova 7n02, 20123, Milano"
Ge Ge,45.4888386,9.1934138,cafe,,,,,
Caffè Napoli,45.4887561,9.1936473,cafe,,,,,
Torrefazione Sempione,45.4307055,9.1785768,bar,,,,,
Top Missori,45.4604574,9.1887635,cafe,,,,,
Puro Milano,45.4881757,9.1890908,bar,,,,,
Toldo Milano,45.4865860,9.1884990,cafe,,,,,
Aroma Napoletano Casa Aroma,45.4899292,9.1898113,cafe,,,,,
Lounge Bar,45.4621710,9.1873952,bar,,,,,
Aroma Napoletano Casa Aroma,45.4899291,9.1898113,cafe,,,,,
Lounge Bar,45.4621709,9.1873951,bar,,,,,
Debbie's,45.4737895,9.1836349,cafe,,,,,
Il Cigno Nero,45.4716101,9.1951178,cafe,,,,,"Via della Spiga 33, 20121, Milano"
Bar Murat,45.4995960,9.1909184,cafe,,,,,
Debbie's,45.4737894,9.1836348,cafe,breakfast;italian,,,,
The Barber cocktail bar,45.4764462,9.2051730,bar,,,,Th-Su 18:00-03:00,Via Alessandro Tadino 5
Fioraio Bianchi Caffè,45.4753236,9.1892528,cafe,,,+39 02 2901 4390,,"Via Montebello 7, 20121"
Leila,45.4929161,9.2199647,bar,,,,Mo-Sa 08:00-00:00,Via Termopili 29
Oscar della Tradizione,45.4603119,9.1294587,bar,,,,,"Via Francesco Primaticcio 182, 20147, Milano"
Égalité,45.4738159,9.1840198,cafe,,,+39 02 4947 9421,,"Piazza San Simpliciano 7, 20145"
Momenteeria,45.4622180,9.1734116,cafe,teahouse;tea;cookies;italian,https://www.momenteeria.it/,+39 02 365321185,Su-Mo off; Tu-Fr 08:00-19:00; Sa 09:00-20:00,"Via Giosuè Carducci 38, 20123, Milano"
Rāma,45.4784022,9.1891497,bar,,,,,"Via San Marco 40, 20121, Milano"
Caffè Gorizia,45.4549139,9.1725914,cafe,,,,,"Viale Gorizia 2, 20144, Milano"
Bicchierino bar,45.4506254,9.1490715,bar,,,,,"Via Giambellino 39, 20146"
Cascina Sant'Alberto,45.4668846,9.1654848,cafe,,http://www.cascinasantalberto.it/punti-vendita/,+390243998998,,"Piazzale Francesco Baracca 6, 20123, Milano"
Bar Al Brivido,45.4631360,9.1292632,cafe,,,,,"Via delle Forze Armate 70, 20147, Milano"
Bar tabacchi Gulli,45.4654722,9.1308649,cafe,,,+390248750443,,"Via Tommaso Gulli 54, 20147, Milano"
SmokeONE,45.4809209,9.1854295,cafe,,https://somi.bar/,,,"Viale Francesco Crispi 4, 20121, Milano"
Caffè del Corso,45.4561571,9.1741713,cafe,,,,,"Corso Genova 27n09, 20123, Milano"
Da Boris il bar di Trenno,45.4925849,9.1011668,cafe,,,+390236561038,,"Via Fratelli Rizzardi 12, 20151, Milano"
Dream's Bar,45.4510148,9.1492637,cafe,,,,,"Via Giambellino 34, 20146, Milano"
12oz,45.4369684,9.1681534,cafe,coffee_shop,https://www.12ozcj.com/,,,
Melò,45.4885877,9.1950191,cafe,breakfast;italian,https://www.instagram.com/melomilano/,+39 349 5875 195,Mo-Fr 07:00-15:30,"Via Pola 2, 20124"
Barotto,45.4692100,9.1711649,bar,,,+390250308794,,"Via Vincenzo Monti 29, 20123, Milano"
Metropoilitan Cafè,45.4526101,9.1452364,cafe,,,,,"Via Lorenteggio 57, 20146, Milano"
Cafe Banlieue,45.4478032,9.1270989,cafe,,,,,
Pancaffè Caffetteria,45.4502019,9.1378197,cafe,,,,,"Via Lorenteggio 157, 20146, Milano"
Bar 157,45.4504295,9.1385206,cafe,,,,,"Via Lorenteggio 155, 20146, Milano"
ADA Cocktail to go,45.4514067,9.1738907,bar,,,,,
Il Padrino,45.4517884,9.1757053,bar,,,,,"Ripa di Porta Ticinese 17, 20143, Milano"
Duoo,45.4528158,9.1743415,cafe,,,,Tu off; We-Mo 12:00-20:00,"Via Vigevano 13, 20144, Milano"
Legends Bar,45.4493480,9.1644250,cafe,,,,,"Via Elia Lombardini 1, 20143, Milano"
Monaco,45.4506955,9.1704901,bar,,,,,"Ripa di Porta Ticinese 63, 20143, Milano"
ToRakini Cafè,45.4463289,9.1637603,cafe,,,,,"Via Eugenio Villoresi 28, 20143, Milano"
Ciko's Bar,45.4450384,9.1634967,cafe,,,,,"Via Carlo Torre 45, 20143, Milano"
Cassala,45.4451468,9.1636346,cafe,,,,,"Via Carlo Torre 45, 20143, Milano"
RistoService,45.4570840,9.1912428,cafe,,,,,Via Santa Sofia 9
Divino,45.4353180,9.1837833,cafe,,,,,
Gran Bar,45.4337478,9.1835828,cafe,,,,,
Mud Café,45.4321618,9.1775181,cafe,,,,,
Savoia,45.4322858,9.1775252,cafe,,,,,
Super Club,45.4504424,9.1635820,nightclub,,,,,"Via Tortona 27, 20144, Milano"
Bar Caffetteria Mini Market,45.4422591,9.1335594,cafe,,,,,"Via Lodovico il Moro 135, 20142, Milano"
The Corner,45.4473425,9.1547152,bar,,,,,"Via Giovanni Enrico Pestalozzi 2, 20143, Milano"
Naviglio Grande,45.4409756,9.1296702,cafe,,,,,"Via Lodovico il Moro 159, 20142, Milano"
Montegani,45.4371127,9.1780894,cafe,,,,,
Lollocafé,45.4365488,9.1780084,cafe,,,,,
Afterlove,45.4898400,9.1900588,bar,,,,,
Il baretto,45.4455703,9.1282711,cafe,,,,,
Quadrifoglio,45.4451415,9.1284707,pub,,,,,
Fortuna,45.4354272,9.1782143,cafe,,,,,
Barz'8,45.4413926,9.1512888,bar,,,,,"Via Ettore Ponti 58, 20143, Milano"
Bar Daniel's,45.4960246,9.2026550,cafe,,,,,
Bar Ospedale Fatebenefratelli,45.4791729,9.1917435,cafe,,,,,
Vespa Cafe,45.4674147,9.1856108,cafe,,,,,
Bixio,45.4722491,9.2086240,cafe,,,,,
101 Caffè Fast Gourmet,45.4513226,9.1719425,cafe,,https://fastgourmet.101caffe.it/,,,"Alzaia Naviglio Grande 44, 20144, Milano"
Sphera Locura,45.4513865,9.1722181,bar,,,,,"Alzaia Naviglio Grande 40, 20144, Milano"
1847 Milano,45.4507403,9.1690897,bar,,,,,"Alzaia Naviglio Grande 70, 20144, Milano"
La Piccola Fenice,45.4392705,9.1664906,cafe,,,,,
Wave Cocktail Bar,45.4593337,9.1772421,bar,,http://wavecocktailbar.it/,+393803714058,,"Via Edmondo De Amicis 28, 20123, Milano"
Bar degli amici,45.4368022,9.1583342,cafe,,,,,"Viale Famagosta 20, 20142, Milano"
Bar Gelateria,45.5029216,9.1885570,cafe,,,,,
Caffè Napoli,45.4678732,9.1556863,cafe,,https://www.caffenapoli.com/,,,"Piazza Riccardo Wagner 15, 20145, Milano"
La Cantinetta,45.4934209,9.2191424,bar,,,+39 347 118 3117,"Tuesday-Friday: 8-13:00 + 16-00:00, Saturday 8-00:00, Monday 8-13:00","Viale Monza 54, 20127, Milano"
The Walrus Pub,45.4529821,9.1721249,pub,,https://thewalruspub.it/,,,"Via Vigevano 33, 20144, Milano"
Caffè Stay,45.4539582,9.1705315,cafe,,,,,"Piazzale Stazione Genova 2, 20144, Milano"
Caffetteria del Corso,45.4547771,9.1721374,cafe,,,,,"Corso Cristoforo Colombo 5, 20144, Milano"
Romy Cafe,45.4751891,9.1381481,cafe,,,+39 02 3652 5143,,
Bar Chicken Ravioli,45.4871129,9.2031838,cafe,,,,,Piazza Quattro Novembre 2
Golden Caffè,45.4484205,9.1466500,cafe,,,,,"Via Savona 127, 20144, Milano"
Jack the brewer,45.4550129,9.1616612,pub,,,,,"Via Andrea Solari 26, 20144, Milano"
Cafè Solari 72,45.4531161,9.1557801,cafe,,,,,"Via Andrea Solari 72, 20144, Milano"
Aquarius Cafè,45.4576782,9.1609343,cafe,,,,,"Via Vincenzo Foppa 21, 20144, Milano"
The Growler Milano,45.4579750,9.1621934,cafe,,https://thegrowlermilano.eatbu.com/,+390283555783,"Mo 08:00-15:30, 17:30-22:00; Tu-Fr 08:00-22:00; Sa 09:30-22:00; Su 17:30-22:00","Via del Caravaggio 12, 20144, Milano"
Bar tabacchi la darsena,45.4526661,9.1761039,cafe,,,+39028321293,,"Via Vigevano 1, 20144, Milano"
Baratie,45.4551636,9.1579888,bar,,https://baratie.it/,,,"Via Enrico Stendhal 49, 20144, Milano"
Stendhal Cafe,45.4524213,9.1597662,cafe,,,,,"Via Enrico Stendhal 23, 20144, Milano"
Bar Da Selina,45.4517426,9.1543595,cafe,,,,,"Viale Carlo Troya 8, 20144, Milano"
Roxy Bar,45.4521456,9.1541234,cafe,,,,,"Viale Carlo Troya 2, 20144, Milano"
Da Costa 13.9,45.4578843,9.1544712,cafe,,,,,"Via Giorgio Washington 82, 20146, Milano"
Kape,45.4548007,9.1524718,cafe,,,,,
Caffe meda 14,45.4448458,9.1790290,cafe,,,,,"Via Giuseppe Meda 14, 20136, Milano"
Birra di Quartiere,45.4508085,9.1483606,pub,,,,,"Via Giambellino 42, 20146, Milano"
Il Beerla,45.4512440,9.1865812,pub,,,,,
T9 Coffee & Cocktails,45.4584359,9.1486756,bar,,,,,"Piazzale Tripoli 9, 20146, Milano"
Miliardario bar,45.4839664,9.2160739,cafe,,,,,
Ripamonti,45.4510549,9.1968748,bar,,,,,
Bar luna,45.4708764,9.2127028,cafe,,,,,
Pan Caffè,45.5007521,9.1670369,cafe,coffee_shop,,,,"Via Prestinari 6, 20158, Milano"
Bus Cafè,45.4481508,9.1397514,cafe,,,,,
Starking Bar,45.4482211,9.1373344,cafe,,,,,"Largo dei Gelsomini 2, 20146, Milano"
Beis Cafè,45.4508200,9.2012547,cafe,,,,,
Bar Chez Yvonne,45.4510189,9.2004148,cafe,,,,,
Off/flavour,45.4428203,9.2124450,bar,,,,,
Bar il girasole,45.4374459,9.2201914,cafe,,,,,
Bar tabacchi why,45.4374310,9.2232614,cafe,,,,,
Caffetteria tavola fredda,45.4383226,9.2238689,cafe,,,,,
Bar Washington,45.4586936,9.1508911,cafe,,,,,"Via Roncaglia 35, 20146, Milano"
Pirati e Poeti,45.4762101,9.2061066,bar,,,,,
Buttiga,45.4471517,9.2077189,pub,barbecue;burger;hotdog;sandwich,https://www.labuttiga.it,,Sa-Su 18:00-01:00; Mo-Fr 12:00-01:00,"Viale Isonzo 10, 20135"
Offside Sports Pub,45.4871547,9.1658013,pub,,https://www.offsidesportspub.it/,,18:00-02:00,"Via Losanna 46, 20154, Milano"
Da Giacomo,45.4396007,9.2238393,biergarten,,,,Mo-Su 17:30-01:30,
Attimi Bar & Gelateria,45.4688791,9.1563263,bar,,https://www.cooperativaisemprevivi.it/,+393292183263,"Mo-Fr 08:00-21:00; Sa 09:00-13:00, 15:00-21:00; Su 09:00-21:00","Piazza Riccardo Wagner 2, 20145"
Bar Tabacchi Cosenz 54,45.5071079,9.1615376,cafe,,,,,"Via Enrico Cosenz 54, 20158, Milano"
Bar La Creta,45.4549594,9.1221563,cafe,,https://barlacreta.it/,,,"Via del Passero, 20147, Milano"
Matchatelier,45.4812404,9.1728451,cafe,japanese,,,Mo-Su 09:30-21:45,Via Paolo Sarpi 50
Joie de vivre Bisrot,45.4586980,9.1320339,cafe,,,,,"Via Raimondo Montecuccoli 14, 20147, Milano"
Pinta e Basta,45.4497502,9.2024211,pub,,,,,
Bar Peter Pan,45.4492714,9.2040905,cafe,,,,,
Kingston,45.4813376,9.1812013,bar,,,,,
Bar Atlantic,45.5183652,9.2036892,cafe,,,,,"Viale Giovanni Suzzani 221, 20162, Milano"
I Barbara,45.4816964,9.2266582,cafe,,,,,
Bar 999,45.4442481,9.1789933,cafe,,,,,"Via Giuseppe Meda 18, 20136, Milano"
Max Bar,45.4511254,9.2128328,cafe,,,,,
Bar Aspass,45.4489546,9.2059759,cafe,,,,,
New Gibson,45.4713885,9.2145168,bar,,,,,
C&D,45.4699265,9.2145308,cafe,,,,,
Lucky Star Karaoke,45.5154845,9.1724076,nightclub,,,+39 348 261 3029,,"Via Pellegrino Rossi 93, 20161"
Bar Young,45.4699113,9.2149673,cafe,,,,,
Gattò,45.4697300,9.2149793,bar,,,,,
Myst,45.4839246,9.2345802,pub,,https://www.mystmilano.it/,,"Fr,Sa 17:00-01:00, Mo-Th 17:00-01:00; Su off",
Alchimia,45.4460146,9.1807482,bar,,https://www.alchimia-milano.com/,,,"Via Francesco Brioschi 17, 20136, Milano"
Bar Britannia,45.4858846,9.2186530,cafe,,,,,
Openshop24,45.4623588,9.2242264,cafe,,,,24/7,
Bar Oasi,45.4433199,9.1794081,cafe,,,,,
Church81,45.4286006,9.1712448,bar,,https://www.church81.it/,,,"Via della Chiesa Rossa 81, 20142, Milano"
Sale e Oglio,45.4404270,9.2184271,cafe,,,,Mo-Fr 06:30-20:00; Sa 06:00-15:00; Su off,
City Bar,45.4401667,9.2221431,cafe,,,,,
Casa Marrò,45.4416102,9.1739531,cafe,,,,,"Via Bordighera 17, 20142, Milano"
Iron Birds,45.5197882,9.2266341,bar,,,,,
Civico 39 Food & Drink,45.5058396,9.1633114,cafe,,,,,"Via Giovanni Durando 39, 20158, Milano"
Chloe Cafè,45.4543950,9.2135564,cafe,,,,,
Lambretta Café,45.4877542,9.2027436,cafe,,,,,
AStare,45.4443149,9.2142946,pub,,,,,
Torrefazione Vecchia Milano,45.4435389,9.2164701,cafe,,,,,
40Sette,45.4466748,9.2116761,cafe,,,,,
Liora,45.4469242,9.2112537,bar,,,,,
Refeel,45.4507666,9.2009036,bar,,,,,
Caffetteria Tarantini Tabaccheria,45.4348642,9.2197136,cafe,,,,,
bar tabacchi,45.4993625,9.2362380,cafe,,,,,
1925,45.4575915,9.2043919,cafe,,,,,
Bar Firenze,45.4737171,9.2168903,bar,,,,,
Meet Bar,45.4742522,9.2109295,cafe,,,,,
Pigato,45.4743037,9.2095432,bar,,,,,
Peacock,45.4743751,9.2098780,bar,,,,,
Magutt,45.4743441,9.2096768,pub,,,,,
Tarantè,45.4739529,9.2093083,cafe,,,,,
Gusto Misto,45.4871021,9.1976695,bar,,,,,
L'ora Del Caffè,45.4872145,9.1974773,cafe,,,,,
Daisy,45.4967178,9.1858184,cafe,,,,,
Amir,45.4912794,9.1970492,bar,,,,,
Matilde Bakery,45.4643024,9.1878558,cafe,,https://matildebakery.shop/,,,"Passaggio degli Osii 2n01, 20123, Milano"
Camelia's Yard,45.4767863,9.1968807,cafe,,,,,Via Iginio Ugo Tarchetti 2
Coffee House,45.5195717,9.1701790,cafe,,,,,
3D Bar,45.5200289,9.1689594,bar,,,,,
B42 Urban Bistrot Lounge,45.4443948,9.1823948,bar,,,,,
Bar Plaza,45.4405481,9.2238394,cafe,,,,,
L'angolo del caffè,45.4442677,9.1792592,cafe,,,,,"Via Giuseppe Meda 15, 20136, Milano"
Bar Cascina Gobba,45.5112535,9.2604137,cafe,,,,,
tramezzino,45.4852472,9.2037330,cafe,,,,,
Chabaidao,45.4815338,9.1787568,cafe,bubble_tea,,,,
Jesi,45.4815518,9.1770619,cafe,,,,,
Chabaidao,45.4811945,9.1743555,cafe,bubble_tea,,,,
PolyGram,45.4812153,9.1751669,bar,,,,,
Café Il Sogno,45.4657597,9.1452083,cafe,,,,,"Via Antonio Tolomeo Trivulzio 14, 20146, Milano"
Ai confini del gusto,45.4621140,9.1944060,cafe,,,,,
Rossi Caffè,45.5070987,9.1782967,cafe,,,,,
Fox Bar,45.4476584,9.2090889,cafe,,,,,
Auditorium caffe,45.4470031,9.1793844,cafe,,,,,
Sensi,45.4560230,9.1815357,bar,,,,,
Kape Bar,45.4877298,9.2301203,bar,,,,Mo-Fr 07:00-23:00; Sa 08:00-23:00,
Jet Cafè,45.4711152,9.2365597,bar,,,,,
Caffetteria Tabacchi Sant'Ambrogio,45.4708633,9.2375124,cafe,,,,,
Cafè Sport,45.4507394,9.2250234,cafe,,,,,
Chiosco Giò,45.4713414,9.1742146,bar,,,,,
12oz coffee joint,45.5216584,9.1677581,cafe,,https://www.12ozcj.com/store-locator/#store-locator,,Mo-Sa 07:00-19:00; Su off,"Via Alessandro Astesani, 20161, Milano"
Club Diamante,45.4813992,9.1752048,bar,,,,,Via Paolo Sarpi 38
Bar Italico,45.5131593,9.2143951,cafe,,,,Mo-Fr 06:30-19:00; Sa 07:00-15:00,
BellaMilano,45.4514697,9.2075125,bar,,,,,
Happy Bar,45.4803735,9.1686100,cafe,,,,,
Piasù,45.4673680,9.1650796,bar,,,,,
Bistrot Caffè Vintage,45.4943845,9.1252323,cafe,,,,,
Velvet Food&Drink,45.4403119,9.1880381,bar,,,,,
Da Sonia e Paola,45.4476100,9.1807950,bar,,,,,
Eroica caffè,45.4476639,9.1811559,cafe,,,,,
Sorsi e Sorrisi,45.4475737,9.1801610,bar,,,,,
Vintage cafè,45.4472233,9.1797420,cafe,,,,,
Ora Zero Bistrot,45.4467221,9.1796263,cafe,,,,,
Bar del Dipartimento di Fisica,45.4765230,9.2310229,cafe,pizza;italian;sandwich;ice_cream,,,Mo-Fr 08:00-17:00,Via Giovanni Celoria 16
Bar Piccolo,45.4719747,9.1824413,bar,,,,10:00-22:00,
Justme Milano,45.4731271,9.1729480,nightclub,,http://milano.cavalliclub.com/,+39 02 311817,19:30-05:00,Viale Guglielmo Shakespeare
Art Cafe,45.4727971,9.2313558,cafe,,,,,
Pan Caffè,45.4844463,9.2281118,cafe,,,,,
Barrio,45.4545326,9.2178241,cafe,,,,,
Chez Nous,45.4491207,9.2028364,cafe,,,,,
Il Nemico,45.4490881,9.2049216,bar,,,,Mo-Sa 18:00-01:00,
La bottega delle cialde,45.4602426,9.1120408,cafe,,,,,Via delle Forze Armate 197
Bistrot milano,45.4668792,9.1836789,cafe,,,,,"Via Dante 21, Milano"
El Cafè de Milan,45.4482632,9.2090513,cafe,,,,,
Cacciamani,45.4523777,9.2432249,pub,sandwich;italian;salad,,,,
Spitfire,45.4727628,9.2241091,cafe,,,,,
Cheers Pub,45.4886807,9.2254331,pub,,,,Mo-Su 18:00-02:00,
Padova 10 Cafè,45.4870890,9.2181789,cafe,,,,,
Lucky Bar,45.4842777,9.2159575,cafe,,,,,
Bar Stop,45.4850090,9.2107979,cafe,,,,,
Bar Lucy's Tabaccheria,45.4626607,9.2077748,cafe,,,,,
Armonia Cafè,45.4676718,9.2288096,cafe,,,,,
Bar Casoretto,45.4889432,9.2258617,cafe,,,,,
Draft?,45.4897321,9.2368848,bar,,,,,
Tommy Hilfiger Café,45.4741478,9.2056959,cafe,,,,,
Bar e Direzione Oratorio,45.4405355,9.1488237,cafe,,,+39 02 816793,,
EG Group - Milano Palatino,45.4763212,9.1311822,cafe,,,,,
Los Locos,45.4770041,9.1103410,bar,,,,,
Labriola,45.4988707,9.1019080,bar,,http://cooperativalabriola.wix.com/briola-new#!chi-siamo,+39 02 3538519,,
Poldo,45.4799098,9.1897115,cafe,,,,,
Abbadesse,45.4903409,9.1964540,cafe,,,,,
Se.Rist,45.4996658,9.2310609,cafe,,,,,
Jolly Student Food,45.4798424,9.2265250,cafe,,,,Mo-Sa 07:00-20:00,"Via Andrea Maria Ampère, 20131, Milano"
Sun Strac,45.4650897,9.2645554,bar,,https://sunstrac.it/,,,
Colorado,45.5002839,9.1299778,pub,,,,,
Amaranta Club,45.4192195,9.1749650,nightclub,,,,,
Cascina Martesana,45.5034198,9.2292443,pub,,https://www.cascinamartesana.com/,+39 389 5820695,"Aug: Mo-Fr 18:00-01:00, Aug: Sa,Su 11:00-01:00",
Drive'in,45.5019267,9.1975659,cafe,burger,,,Mo-Sa 07:45-02:00,
Incas,45.4870757,9.2035373,cafe,,,,,
La Chiesetta,45.4816985,9.1728365,pub,,https://www.lachiesetta.it/,+39 339 7969095,Mo-Sa 18:00-02:00,
GUD,45.4768789,9.2144156,cafe,regional,,,,
