source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,website,opening_hours,has_menu,menu_url,extraction_status,retrieved_at,venue_type,target_classification,has_price,geocoding_confidence,all_names
direct_website,20e3049cccfb,La Chiesetta,https://www.lachiesetta.it/,"Via Paolo Lomazzo, 20154, Milano",Milano,45.4816985,9.1728365,pub,,,,+39 339 7969095,https://www.lachiesetta.it/,Mo-Sa 18:00-02:00,False,https://www.lachiesetta.it/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,La Chiesetta
mycia,9948ed154b39,La Filetteria Italiana Repubblica,https://www.mycia.it/menu/milano/la-filetteria-italiana-repubblica-362912663,"Via Vittor Pisani, 6, 20124 Milano MI, Italia",Milano,45.4810231,9.2000633,Ristorante,€€€,,,,,Lunedì 12:00 - 15:00 / 18:30 - 00:00 | Martedì 12:00 - 15:00 / 18:30 - 00:00 | Mercoledì 12:00 - 15:00 / 18:30 - 00:00 | Giovedì 12:00 - 15:00 / 18:30 - 00:00 | Venerdì 12:00 - 15:00 / 18:30 - 00:00 | Sabato 12:00 - 15:30 / 18:30 - 00:00 | Domenica 12:00 - 15:30 / 18:30 - 00:00,False,https://www.mycia.it/menu/milano/la-filetteria-italiana-repubblica-362912663,no_price,2026-05-30T17:26:52.307321+00:00,pub,AMBIGUOUS_TO_REVIEW,False,existing,La Filetteria Italiana Repubblica
direct_website,f097cbc15727,La Ringhiera,https://laringhierapub.it/chi-siamo-cocktail-bar-navigli/,Ripa di Porta Ticinese 5,Milano,45.4520986,9.1772402,pub,,,,+390284193359,https://www.laringhierapub.it/,Mo-Su 15:30-02:00,False,https://laringhierapub.it/chi-siamo-cocktail-bar-navigli/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,La Ringhiera
mycia,497bd4ecb276,Lambiczoon,https://www.mycia.it/menu/milano/lambiczoon-fE8htK3SW,"Via Friuli, 46, Milano, MI, Italia",Milano,45.4542083,9.2135084,"Bar, Pub",€€,,,+39 02 3653 4840,https://www.lambiczoon.com,Lunedì 18:30 - 02:00 | Martedì 18:30 - 02:00 | Mercoledì 18:30 - 02:00 | Giovedì 18:30 - 02:00 | Venerdì 18:30 - 02:00 | Sabato 12:30 - 03:00 | Domenica 18:30 - 01:00,True,https://www.mycia.it/menu/milano/lambiczoon-fE8htK3SW,no_price,2026-05-30T17:27:24.694560+00:00,pub,TARGET,False,existing,Lambiczoon
direct_website,6ef295c46118,Larga 8,https://www.larga8.com/,Via Giuseppe Meda 29,Milano,45.4424407,9.1790624,pub,,,,,https://www.larga8.com/,,False,https://www.larga8.com/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Larga 8
web_extract,4ff31d183662,Leone,https://www.leonexiii.it/,Via Giacomo Matteotti 12,Milano,45.531167,9.141091,pub,,,,,https://www.leonexiii.it/,,False,https://www.leonexiii.it/,no_price,2026-05-31T19:03:58.101062+00:00,pub,TARGET,False,existing,Leone
direct_website,c645bfe5d187,Ligera,https://www.ligeramilano.it/,"Via Padova, 20127, Milano",Milano,45.4982575,9.23255,pub,,,,,https://www.ligeramilano.it/,,False,https://www.ligeramilano.it/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Ligera
web_extract,cdd1ec7370fa,Lord Byron,https://www.chiesadimilano.it/news/arte-cultura/lord-byron-milano-bicentenario-morte-anniversario-2813249.html,"Viale Piemonte, 20059, Cologno Monzese",Milano,45.524554,9.271257,pub,,,,,https://www.chiesadimilano.it/news/arte-cultura/lord-byron-milano-bicentenario-morte-anniversario-2813249.html,,False,https://www.chiesadimilano.it/news/arte-cultura/lord-byron-milano-bicentenario-morte-anniversario-2813249.html,no_price,2026-05-31T19:03:58.101062+00:00,pub,TARGET,False,existing,Lord Byron
web_extract,8f9c94c12dba,Madrigal Irish Pub,http://www.madrigal.it/,Via Giuseppe Rovani 280,Milano,45.535795,9.220131,pub,,,,,http://www.madrigal.it/,,False,http://www.madrigal.it/,no_price,2026-05-31T19:03:58.101062+00:00,pub,TARGET,False,existing,Madrigal Irish Pub
mycia,698905dc5b54,Maravea,https://www.mycia.it/menu/milano/maravea-ec98UOdHi,"Viale Bligny, 15, 20136 Milano MI, Italia",Milano,45.4512061,9.1897053,"Pub, Wine Bar",€,,,,,Lunedì 07:30 - 00:30 | Martedì 07:30 - 00:30 | Mercoledì 07:30 - 00:30 | Giovedì 07:30 - 00:30 | Venerdì 07:30 - 02:00 | Sabato 08:30 - 02:00 | Domenica Chiuso,True,https://www.mycia.it/menu/milano/maravea-ec98UOdHi,no_price,2026-05-30T17:28:09.443700+00:00,pub,TARGET,False,existing,Maravea
web_extract,4db87377d1ed,Mulberry St,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/?lang=it,"Via Alfonsine, 20138, San Donato Milanese",Milano,45.423273,9.265216,pub,,,,,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/?lang=it,,False,https://www.menudigitale.io/mulberry-sandonatomil-ristopub/?lang=it,no_price,2026-05-31T19:03:58.101062+00:00,pub,TARGET,False,existing,Mulberry St
direct_website,c668aba38781,Mulligan's,https://mulliganspub.it/birre,Via Giuseppe Govone 28,Milano,45.4894039,9.1677301,pub,,,,+39 02 09974886,https://mulliganspub.it/,Mo-Sa 18:00-24:00; Tu-Su 24:00-01:00,False,https://mulliganspub.it/birre,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Mulligan's
direct_website,37f5461ca1fc,O' Connell Country Pub,https://www.oconnellirishpubmilanobrera.it,Via Brera 3 20121,Milano,45.4696795,9.1879449,,,,,+39 02 72094888,https://www.oconnellirishpubmilanobrera.it,"Mo-Fr 17:00-02:00, Sa-Su 12:00-02:00",True,https://www.oconnellirishpubmilanobrera.it,no_price,2026-05-30T22:25:39Z,pub,TARGET,False,existing,O' Connell Country Pub
direct_website,625dbc0252a0,Offside Sports Pub,https://www.offsidesportspub.it/le-birre,Via Losanna 46,Milano,45.4871547,9.1658013,pub,,,,,https://www.offsidesportspub.it/,18:00-02:00,False,https://www.offsidesportspub.it/le-birre,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Offside Sports Pub
menudigitale,f23b3903700a,Ou Mbare Pub,https://www.menudigitale.io/oumbarepub/?lang=it,Via Largo Molo S.Antonio n.4/6,Milano,45.464200,9.190000,,,,,,,,True,https://www.menudigitale.io/oumbarepub/?lang=it,no_price,2026-05-31T09:40:55Z,pub,TARGET,False,fallback,Ou Mbare Pub
direct_website,8019c46c7632,Pavè - Birra,https://www.pavemilano.com/en/birra/,"Via Felice Casati, 20124, Milano",Milano,45.4791943,9.2028058,pub,,,,,https://www.pavemilano.com/en/birra/,Mo-Su 17:30-01:30,False,https://www.pavemilano.com/en/birra/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Pavè - Birra
mycia,f12f40e067c5,Piazza Repubblica,https://www.mycia.it/menu/milano/piazza-repubblica-cS2MrpwQ7,"Via Aldo Manuzio, 11, Milano, Milano, Italia",Milano,45.4784821,9.2000863,Ristorante,€€€,,,,,Lunedì 12:00 - 14:30 / 19:00 - 23:30 | Martedì 12:00 - 14:30 / 19:00 - 23:30 | Mercoledì 12:00 - 14:30 / 19:00 - 23:30 | Giovedì 12:00 - 14:30 / 19:00 - 23:30 | Venerdì 12:00 - 14:30 / 19:00 - 23:30 | Sabato 19:00 - 23:30 | Domenica 19:00 - 23:30,False,https://www.mycia.it/menu/milano/piazza-repubblica-cS2MrpwQ7,no_price,2026-05-30T17:30:45.305622+00:00,pub,AMBIGUOUS_TO_REVIEW,False,existing,Piazza Repubblica
direct_website,ceb1db32b894,Pico Brew Station,https://www.picobrew.it/,Via Ascanio Sforza 63,Milano,45.4451963,9.1766917,pub,,,,,https://www.picobrew.it/,"Su-Th 17:30-01:00, Fr,Sa 17:30-02:00",False,https://www.picobrew.it/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Pico Brew Station
direct_website,a247c72dc16d,Pils Pub,https://dishcovery.menu/app/restaurants/1118decaa8da86715ae5da882d7d759c/a-la-carte-menu,Via Agostino Bertani 2,Milano,45.4773077,9.1746406,bar,,,,+39 02 34592858,https://www.pilspub.com/,,False,https://dishcovery.menu/app/restaurants/1118decaa8da86715ae5da882d7d759c/a-la-carte-menu,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Pils Pub
direct_website,98c770fd5834,Porter House Milano,https://www.porterhousemilano.it/home/menu/,"Via Pompeo Leoni, 20136, Milano",Milano,45.4449092,9.1948294,pub,,,,+39 02 5523 0797,https://www.porterhousemilano.it/,,False,https://www.porterhousemilano.it/home/menu/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Porter House Milano
menudigitale,b5e16e6c7db9,Pub La Grotta,https://www.menudigitale.io/ckfef/?lang=it,,Milano,45.464200,9.190000,,,,,,,,True,https://www.menudigitale.io/ckfef/?lang=it,no_price,2026-05-31T09:40:55Z,pub,TARGET,False,fallback,Pub La Grotta
direct_website,a432b7542827,Ripamonti 130,https://www.ripamonti130.com,Via RIPAMONTI GIUSEPPE 3A,Milano,45.4382422,9.2000786,pub,,,,,https://www.ripamonti130.com,,False,https://www.ripamonti130.com,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Ripamonti 130 | Ripamonti
direct_website,259f5437616d,Scott Duff,https://scottduff.it/drink/index-web.php,Via Alessandro Volta 13,Milano,45.4799222,9.1832687,pub,,,,+39 02 29002574,https://scottduff.it/,"Mo-Sa 16:30-02:00, Su 15:00-01:00",True,https://scottduff.it/drink/index-web.php,no_price,2026-05-31T13:16:40Z,pub,TARGET,False,existing,Scott Duff
direct_website,e3a8a25d8364,Shatar Pub,http://www.shatarpub.com,Via Daniele Ricciarelli 8,Milano,45.4726581,9.1429735,pub,,,,+393662528078,http://www.shatarpub.com,,False,http://www.shatarpub.com,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Shatar Pub
menudigitale,dc7b41b6219f,Soul Pub,https://www.menudigitale.io/mfcbq/?lang=it,,Milano,45.464200,9.190000,,,,,,,,True,https://www.menudigitale.io/mfcbq/?lang=it,no_price,2026-05-31T09:40:55Z,pub,TARGET,False,fallback,Soul Pub
direct_website,549e90c37d8f,Spiller,https://spillerbirrerie.it/menu/,Via Larga 8,Milano,45.4911256,9.1859892,pub,,,,+390238299987,https://spillerbirrerie.it,,False,https://spillerbirrerie.it/menu/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Spiller
direct_website,97527f902828,tardispubmilano.it,https://tardispubmilano.it/wp-content/uploads/2026/01/cropped-Icona-sito-270x270.png,"Via Luigi Ornato 134, 20162, Milano",Milano,45.523807,9.192576,,,,,,,,True,https://tardispubmilano.it/wp-content/uploads/2026/01/cropped-Icona-sito-270x270.png,no_price,2026-05-31T13:16:40Z,pub,TARGET,False,existing,tardispubmilano.it
direct_website,5fb1a2ad8ea9,The Friends,https://www.thefriendspubmilano.it/le-birre/,Via Monte Santo 12,Milano,45.4801903,9.1934014,pub,,,,+39 02 2900 5315,https://www.thefriendspubmilano.it,"Mo-Sa 18:00-02:00, Su 12:00-02:00",False,https://www.thefriendspubmilano.it/le-birre/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,The Friends
direct_website,c7a10a25ba2c,The Gallery Bar,https://thegallerybarmilano.com/,Via Enrico Stendhal 30,Milano,45.4522582,9.1602112,pub,,,,+39 02 84345136,https://thegallerybarmilano.com/,Mo-Sa 18:00-01:00,False,https://thegallerybarmilano.com/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,The Gallery Bar
direct_website,e84034cd7980,The Ghost Pub,https://ghostpub.it/menu/,Piazzale Carlo Maciachini 10,Milano,45.4984974,9.1863419,pub,,,,+39 02 6887874,https://ghostpub.it/,"Mo-Th 12:00-15:00,18:00-25:30; 12:00-15:00,18:00-26:00; Sa 19:00-26:00; Su 19:00-25:00",False,https://ghostpub.it/menu/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,The Ghost Pub
direct_website,55e6747a621e,The Walrus Pub,https://thewalruspub.it/drink-list-walrus-pub-birrificio/,Via Vigevano 33,Milano,45.4529821,9.1721249,pub,,,,,https://thewalruspub.it/,,False,https://thewalruspub.it/drink-list-walrus-pub-birrificio/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,The Walrus Pub
direct_website,008f8c385e48,The White Flag,https://www.thewhiteflag.it/drinksfood/,Via Brembo 7,Milano,45.4446317,9.2105485,pub,,,,+39 340 176 7631,https://www.thewhiteflag.it/,Mo-Su 17:30-02:00,False,https://www.thewhiteflag.it/drinksfood/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,The White Flag
direct_website,1c12f7a4241f,Tin Whistle,https://www.facebook.com/tinwhistlemilano/,Via Lodovico il Moro 55,Milano,45.4451996,9.1446995,pub,,,,,https://www.facebook.com/tinwhistlemilano/,,False,https://www.facebook.com/tinwhistlemilano/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Tin Whistle
direct_website,125a918cbb2d,Tipota Pub,https://www.tipota.net/menu.html,Via Francesco Brioschi 32,Milano,45.4452431,9.1806654,pub,,,,+39 02 835 7777,https://www.tipota.net/,18:00-02:00,False,https://www.tipota.net/menu.html,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Tipota Pub
web_extract,ccb3f854a513,Tir Na Nog,https://www.birreriemilano.it/#mobile-menu-toggle,"Via Dante Alighieri, 20091, Bresso",Milano,45.531734,9.194252,pub,,,,,https://www.birreriemilano.it/bresso/tir-na-nog/,,False,https://www.birreriemilano.it/#mobile-menu-toggle,no_price,2026-05-31T19:03:58.101062+00:00,pub,TARGET,False,existing,Tir Na Nog
mycia,ad3a2d1e4667,Todos a Cuba,https://www.mycia.it/menu/milano/todos-a-cuba-eGKig7RbN,"Via Edmondo de Amicis, 4, Milano, Italia",Milano,45.4579076,9.1804356,"Bar, Pub, Ristopub",€,,,,,Lunedì 07:00 - 00:00 | Martedì 07:00 - 00:00 | Mercoledì 07:00 - 00:00 | Giovedì 07:00 - 00:00 | Venerdì 07:00 - 00:00 | Sabato 07:00 - 00:00 | Domenica 07:00 - 00:00,True,https://www.mycia.it/menu/milano/todos-a-cuba-eGKig7RbN,no_price,2026-05-30T17:34:33.089365+00:00,pub,TARGET,False,existing,Todos a Cuba
direct_website,28353b4fd8d8,Vetra,https://vetra.beer/,Corso Luigi Manusardi 3,Milano,45.451678,9.1792744,pub,,,,+390296450794,https://vetra.beer/,,False,https://vetra.beer/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Vetra
direct_website,25b7a7bf14e4,Villa Occupata,https://puntello.org/place/Villa%20Vegan%20Occupata,Via Alessandro Litta Modignani 66,Milano,45.5225712,9.157401,pub,,,,,https://puntello.org/place/Villa%20Vegan%20Occupata,Tu 14:00-19:00; We 21:00-00:00,False,https://puntello.org/place/Villa%20Vegan%20Occupata,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Villa Occupata
direct_website,ee8ca5871429,Wizard,https://thewizardpub.wordpress.com/le-nostre-birre/,Ripa di Porta Ticinese 69,Milano,45.4504343,9.1692493,pub,,,,,https://thewizardpub.wordpress.com/,,False,https://thewizardpub.wordpress.com/le-nostre-birre/,no_price,2026-05-30T20:43:55.019300+00:00,pub,TARGET,False,existing,Wizard
web_extract,9617f27af8cb,SunEleven Rooftop,https://www.therooftopguide.com/rooftop-bars-in-milan/sun-eleven-rooftop.html,GALLERIA CORSO (DEL) 4,Milano,45.464499,9.195084,e - Bar gastronomici e simili,,,,,https://www.therooftopguide.com/rooftop-bars-in-milan/sun-eleven-rooftop.html,,False,https://www.therooftopguide.com/rooftop-bars-in-milan/sun-eleven-rooftop.html,no_price,2026-05-31T17:56:58.981539+00:00,rooftop,TARGET,False,existing,SunEleven Rooftop
mycia,fa4af4b2bdd9,Terrazza 12,https://www.mycia.it/menu/milano/terrazza-12-I3QbTcvSn,"Via Durini, 28, Milan, Metropolitan City of Milan, Italy",Milano,45.4655661,9.1985623,"FASHION COCKTAIL BAR, Ristorante",€€€,,,,,Lunedì 12:00 - 00:00 | Martedì 12:00 - 00:00 | Mercoledì 12:00 - 00:00 | Giovedì 12:00 - 00:00 | Venerdì 12:00 - 00:00 | Sabato 12:00 - 00:00 | Domenica 12:00 - 00:00,True,https://www.mycia.it/menu/milano/terrazza-12-I3QbTcvSn,no_price,2026-05-30T17:33:51.368765+00:00,rooftop,TARGET,False,existing,Terrazza 12
direct_website,1be2f53c1759,Terrazza Martini,https://www.martini.com/newlook/,Piazza Armando Diaz 7,Milano,45.4618633,9.1899962,bar,,,,,https://www.martini.com/terrazza-martini/,,False,https://www.martini.com/newlook/,no_price,2026-05-30T20:43:55.019300+00:00,rooftop,TARGET,False,existing,Terrazza Martini
thefork,d3e3b608c40e,21 House of Stories Città Studi,https://www.thefork.it/ristorante/21wol-milano-centro-r703801/menu,"Via Enrico Noë 24, 20133, Milano",Milano,45.478310,9.220386,,,,,,https://www.thefork.it/ristorante/21wol-milano-centro-r703801,,True,https://www.thefork.it/ristorante/21wol-milano-centro-r703801/menu,no_price,2026-06-01T15:12:32Z,unknown,AMBIGUOUS_TO_REVIEW,False,web_addr,21 House of Stories Città Studi
mycia,c9cc0623a517,Acquacheta,https://www.mycia.it/menu/milano/acquacheta-OmzYJ4rjI,"Via Erodoto, 2, 20126 Milano MI, Italy",Milano,45.5090037,9.2228169,,€€,,,,,,False,https://www.mycia.it/menu/milano/acquacheta-OmzYJ4rjI,no_price,2026-05-30T17:19:24.932704+00:00,unknown,AMBIGUOUS_TO_REVIEW,False,existing,Acquacheta
direct_website,76e2654d8ca5,Afterline,http://www.afterline.it/,Via Giovanni Battista Sammartini 25 20125,Milano,45.4889658,9.2055739,,,,,,http://www.afterline.it/,,True,http://www.afterline.it/,no_price,2026-05-30T22:25:39Z,unknown,AMBIGUOUS_TO_REVIEW,False,existing,Afterline
mycia,f7d1bffb0139,Ai Due Orsi,https://www.mycia.it/menu/milano/ai-due-orsi-tCpbRT06K,"Via Privata Fidenza, 1, 20138 Milano MI, Italy",Milano,45.4276963,9.2496215,,€€,,,,,,False,https://www.mycia.it/menu/milano/ai-due-orsi-tCpbRT06K,no_price,2026-05-30T17:19:34.189442+00:00,unknown,AMBIGUOUS_TO_REVIEW,False,existing,Ai Due Orsi
thefork,a73546803be8,Annarè Milano,https://www.thefork.it/ristorante/annare-milano-r832485/menu?show=menu,,Milano,45.464200,9.190000,,,,,,https://www.thefork.it/ristorante/annare-milano-r832485/menu,,True,https://www.thefork.it/ristorante/annare-milano-r832485/menu?show=menu,no_price,2026-06-01T15:12:32Z,unknown,AMBIGUOUS_TO_REVIEW,False,fallback,Annarè Milano
direct_website,9d97fbee3e9b,Baladin Milano,https://www.baladin.it/,,Milano,45.464200,9.190000,,,,,,https://www.baladin.it/,,False,,no_price,2026-06-01T09:18:09Z,unknown,AMBIGUOUS_TO_REVIEW,False,fallback,Baladin Milano
eatbu,d20afb57462b,Bello & Buono,https://cdn.website.dish.co/media/ad/28/4200911/Menu.pdf,"Viale Sabotino, 14",Milano,45.450933,9.198288,,,,,,https://belloebuono.eatbu.com/,,True,https://cdn.website.dish.co/media/ad/28/4200911/Menu.pdf,no_price,2026-06-01T15:10:13Z,unknown,AMBIGUOUS_TO_REVIEW,False,precise,Bello & Buono
thefork,384d27aea5a6,Benvenuto Family Restaurant - Milano,https://www.thefork.it/ristorante/benvenuto-family-restaurant-milano-r833992,"Via Fernanda Wittgens, 6",Milano,45.457717,9.183772,,,,,,https://www.thefork.it/ristorante/benvenuto-family-restaurant-milano-r833992,,True,https://www.thefork.it/ristorante/benvenuto-family-restaurant-milano-r833992,no_price,2026-06-01T15:12:32Z,unknown,AMBIGUOUS_TO_REVIEW,False,precise,Benvenuto Family Restaurant - Milano
direct_website,f8b9be9bef80,Bibendum Baladin,https://bibendumenoteca.wixsite.com/site-bibe/menu,"Via Adelaide Ristori, 20129, Milano",Milano,45.4715438,9.2145233,biergarten,,,,+39 02 2953 1654,https://bibendumenoteca.wixsite.com/site-bibe/gallery,"Mo-Sa 12:00-15:00,18:00-24:00; Su 18:00-24:00; Mo-Su 00:00-02:00; PH closed",False,https://bibendumenoteca.wixsite.com/site-bibe/menu,no_price,2026-05-30T20:43:55.019300+00:00,unknown,AMBIGUOUS_TO_REVIEW,False,existing,Bibendum Baladin
menudigitale,29b6b7edbc07,Binario 1,https://www.menudigitale.io/shepv,28 - La Piazza (A Chiazz),Milano,45.464200,9.190000,,,,,,,,True,https://www.menudigitale.io/shepv,no_price,2026-05-31T09:36:33Z,unknown,AMBIGUOUS_TO_REVIEW,False,fallback,Binario 1
direct_website,84d390f2467a,Biscottino Officina dei Sapori,https://biscottino-officina-dei-sapori.menu-world.com/,Via Spezia 2 20142,Milano,45.4425634,9.1724303,,,,,,https://biscottino-officina-dei-sapori.menu-world.com/,,True,https://biscottino-officina-dei-sapori.menu-world.com/,no_price,2026-05-30T22:25:39Z,unknown,AMBIGUOUS_TO_REVIEW,False,existing,Biscottino Officina dei Sapori
menudigitale,8e3c92e1ab32,BoccaDiSelva 1550M,https://www.menudigitale.io/kecna/?lang=it,,Milano,45.464200,9.190000,,,,,,,,True,https://www.menudigitale.io/kecna/?lang=it,no_price,2026-05-31T09:40:57Z,unknown,AMBIGUOUS_TO_REVIEW,False,fallback,BoccaDiSelva 1550M
leggimenu,a06d037b5fd0,bollani,https://www.leggimenu.it/menu/7dp4dfak7hq1,Via Reggio Emilia 3 20057 Assago,Milano,45.401736,9.127403,,,,,,,,True,https://www.leggimenu.it/menu/7dp4dfak7hq1,no_price,2026-05-31T09:14:42Z,unknown,AMBIGUOUS_TO_REVIEW,False,existing,bollani
thefork,ddfe6a1ac7d0,Bomaki Porta Romana - Milano,https://www.thefork.it/ristorante/bomaki-porta-romana-milano-r836712/menu,,Milano,45.464200,9.190000,,,,,,https://www.thefork.it/ristorante/bomaki-porta-romana-milano-r836712/menu,,True,https://www.thefork.it/ristorante/bomaki-porta-romana-milano-r836712/menu,no_price,2026-06-01T10:48:04Z,unknown,AMBIGUOUS_TO_REVIEW,False,fallback,Bomaki Porta Romana - Milano
